customerID,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalCharges_MonthlyCharges_Ratio
6725-TPKJO,44,1,20.05,845.25,0,0,0,1,1,1,0,1,42.1571072319202
2446-BEGGB,6,1,98.25,560.6,1,0,0,0,0,0,0,0,5.7058524173028
7162-WPHPM,58,1,71.6,4230.25,0,0,1,1,0,1,0,1,59.08170391061453
1599-MMYRQ,62,1,81.45,4983.05,0,0,1,1,0,1,1,0,61.179251074278696
8821-KVZKQ,70,0,58.4,4113.15,0,1,0,1,0,1,1,0,70.4306506849315
1496-GGSUK,1,0,25.7,25.7,1,0,0,1,1,0,0,0,1.0
6434-TTGJP,10,0,53.7,521.0,0,0,1,1,0,1,0,1,9.702048417132216
0042-JVWOJ,26,1,19.6,471.85,0,1,0,1,0,1,1,0,24.073979591836736
0130-SXOUN,66,1,89.4,5976.9,0,0,1,1,0,0,0,0,66.85570469798657
2575-GFSOE,7,1,69.0,506.9,1,0,0,0,0,0,0,0,7.346376811594203
2330-PQGDQ,51,1,84.2,4299.75,0,1,0,1,0,1,1,0,51.06591448931116
1452-UZOSF,72,1,106.1,7548.6,0,0,1,1,0,1,0,1,71.14608859566448
2097-YVPKN,65,1,25.75,1654.75,0,0,0,1,1,1,0,1,64.2621359223301
2842-JTCCU,2,1,46.05,80.35,1,1,0,1,0,0,0,0,1.7448425624321389
8597-CTXVJ,70,1,64.95,4551.5,0,1,0,1,0,1,1,0,70.07698229407237
6631-HMANX,72,1,85.45,6227.5,0,0,1,1,0,1,0,1,72.87887653598595
9962-BFPDU,1,1,20.05,20.05,0,0,0,1,1,0,0,0,1.0
3296-SILRA,1,1,76.4,76.4,1,0,0,1,1,0,0,0,1.0
9681-OXGVC,5,1,100.5,514.0,1,0,0,0,0,0,0,0,5.114427860696518
6394-HHHZM,3,1,20.7,57.5,0,0,0,1,1,0,0,0,2.7777777777777777
5995-LFTLE,58,1,25.3,1474.35,0,0,1,1,0,1,0,1,58.27470355731225
5180-UCIIQ,22,0,40.05,880.2,1,0,0,1,1,0,0,0,21.97752808988764
1932-UEDCX,33,1,100.6,3270.25,0,1,0,1,0,0,0,0,32.50745526838966
7153-OANIO,1,1,69.95,69.95,1,0,0,0,0,0,0,0,1.0
5188-HGMLP,54,1,74.0,3919.15,0,1,0,1,0,0,0,0,52.961486486486486
0665-XHDJU,72,1,99.4,7285.7,0,0,0,0,0,1,0,1,73.29678068410462
6521-YYTYI,1,1,93.3,93.3,1,0,0,0,0,0,0,0,1.0
8878-HMWBV,3,1,49.15,169.05,1,0,0,0,0,0,0,0,3.439471007121058
8265-HKSOW,72,1,107.45,7658.3,0,0,1,1,0,1,0,1,71.27315030246626
3544-FBCAS,72,1,83.6,5959.3,0,0,1,1,0,1,0,1,71.28349282296651
5331-RGMTT,54,1,99.05,5295.7,0,0,1,1,0,0,0,0,53.464916708732964
4759-PXTAN,59,1,80.1,4693.2,0,0,0,0,0,1,1,0,58.59176029962547
7054-DMVAS,54,1,65.3,3512.9,0,1,0,1,0,1,0,1,53.79632465543645
3428-MMGUB,60,1,89.55,5231.2,0,0,0,0,0,1,0,1,58.41652707984366
6549-BTYPG,60,0,60.8,3603.45,0,0,1,1,0,1,0,1,59.2672697368421
7823-JSOAG,3,1,74.5,217.45,0,0,0,0,0,0,0,0,2.918791946308725
3705-RHRFR,69,1,99.15,6875.35,0,1,0,1,0,1,0,1,69.34291477559253
9374-YOLBJ,1,1,19.25,19.25,0,0,0,0,0,0,0,0,1.0
9074-KGVOX,50,0,39.45,2021.35,0,0,1,1,0,0,0,0,51.2382762991128
6128-DAFVY,56,0,44.85,2564.95,0,0,1,1,0,0,0,0,57.18952062430323
9933-QRGTX,60,1,97.2,5611.75,0,0,0,0,0,1,0,1,57.734053497942384
4476-OSWTN,69,1,110.55,7610.1,0,0,0,1,1,1,1,0,68.83853459972863
3751-KTZEL,1,0,35.05,35.05,1,0,0,1,1,0,0,0,1.0
1977-STDKI,1,1,73.0,73.0,1,0,0,0,0,0,0,0,1.0
5066-GFJMM,3,1,19.9,45.75,0,0,0,1,1,0,0,0,2.298994974874372
2661-GKBTK,60,1,76.95,4543.95,0,1,0,1,0,1,0,1,59.05068226120857
0458-HEUZG,13,0,35.4,450.4,0,0,0,1,1,1,0,1,12.72316384180791
7268-WNTCP,62,1,20.45,1297.35,0,1,0,1,0,1,0,1,63.440097799511
0824-VWDPO,45,1,96.75,4442.75,0,1,0,1,0,1,1,0,45.91989664082687
8409-WQJUX,25,0,54.2,1423.15,0,0,0,0,0,1,1,0,26.25738007380074
2578-JQPHZ,44,1,100.1,4378.35,0,1,0,1,0,1,0,1,43.739760239760244
3278-FSIXX,2,1,45.25,74.2,0,0,0,1,1,0,0,0,1.639779005524862
5813-UECBU,33,1,83.85,2716.3,1,0,1,1,0,0,0,0,32.39475253428742
0328-GRPMV,1,1,70.1,70.1,1,0,0,0,0,0,0,0,1.0
9746-UGFAC,22,1,20.85,450.65,0,1,0,1,0,1,1,0,21.613908872901675
2946-KIQSP,35,0,33.45,1175.85,0,0,0,1,1,0,0,0,35.152466367713
0625-AFOHS,29,1,20.2,558.8,0,0,0,1,1,1,0,1,27.66336633663366
6726-WEXXK,27,1,85.9,2220.1,0,0,0,0,0,1,1,0,25.84516880093131
4636-OLWOE,54,1,61.0,3283.05,0,0,0,0,0,1,1,0,53.82049180327869
4342-HENTK,2,1,70.65,142.35,1,0,0,0,0,0,0,0,2.0148619957537153
4685-ERGHK,57,1,86.9,4939.25,0,0,0,0,0,1,1,0,56.83831990794016
0885-HMGPY,62,1,69.4,4237.5,0,1,0,1,0,1,0,1,61.05907780979827
5003-OKNNK,15,1,20.35,335.95,0,0,1,1,0,1,1,0,16.508599508599506
4195-SMMNX,2,1,20.35,33.2,1,0,0,1,1,0,0,0,1.6314496314496314
7208-PSIHR,70,1,104.3,7188.5,0,1,0,1,0,1,0,1,68.92138063279003
4012-ZTHBR,21,1,44.95,926.25,0,0,0,0,0,0,0,0,20.60622914349277
0489-WMEMG,23,1,49.45,1119.35,0,0,0,0,0,1,1,0,22.635995955510612
7435-ZNUYY,6,1,20.6,116.6,0,0,0,1,1,1,1,0,5.660194174757281
1354-YZFNB,4,1,19.55,68.8,0,0,1,1,0,1,0,1,3.519181585677749
6956-SMUCM,3,1,99.0,287.4,1,0,1,1,0,0,0,0,2.903030303030303
2985-FMWYF,23,1,93.5,2341.55,0,0,0,0,0,0,0,0,25.043315508021394
2812-ENYMO,26,0,54.55,1362.85,0,0,1,1,0,1,1,0,24.983501374885424
2717-HVIZY,8,1,20.05,163.6,0,0,0,1,1,0,0,0,8.159600997506233
3223-WZWJM,26,1,83.95,2254.2,1,0,0,0,0,0,0,0,26.851697438951753
3422-GALYP,2,1,79.45,145.15,0,0,0,0,0,0,0,0,1.8269351793580868
9053-JZFKV,67,1,116.2,7752.3,1,0,1,1,0,1,0,1,66.71514629948365
2530-ENDWQ,71,1,93.7,6585.35,1,1,0,1,0,1,0,1,70.28121664887941
2890-WFBHU,59,1,79.85,4786.1,0,0,1,1,0,1,1,0,59.938634940513474
0327-WFZSY,39,1,100.0,3835.55,0,0,0,0,0,1,1,0,38.3555
7977-HXJKU,21,1,19.6,397.0,0,0,0,1,1,1,0,1,20.255102040816325
6615-ZGEDR,1,1,19.7,19.7,1,0,0,1,1,0,0,0,1.0
7033-CLAMM,48,1,20.2,1027.25,0,1,0,1,0,1,0,1,50.853960396039604
4023-RTIQM,31,0,50.4,1580.1,0,0,1,1,0,1,1,0,31.351190476190474
0864-FVJNJ,64,1,113.35,7222.75,0,0,0,0,0,1,1,0,63.72077635641818
7356-IWLFW,46,1,80.0,3769.7,0,1,0,1,0,0,0,0,47.121249999999996
9541-PWTWO,52,1,80.95,4233.95,0,1,0,1,0,1,0,1,52.30327362569487
3967-VQOGC,67,1,24.9,1680.25,0,0,0,1,1,1,0,1,67.47991967871486
7872-RDDLZ,67,1,54.9,3725.5,0,0,0,0,0,0,0,0,67.85974499089254
9250-WYPLL,5,1,75.55,413.65,1,0,0,0,0,0,0,0,5.475181998676373
6308-CQRBU,71,1,109.25,7707.7,0,0,0,0,0,1,0,1,70.55102974828375
2754-XBHTB,9,1,77.65,714.15,1,1,0,1,0,0,0,0,9.197037990985189
1597-LHYNC,26,1,95.0,2497.2,1,0,0,0,0,0,0,0,26.286315789473683
0186-CAERR,71,1,116.3,8309.55,0,1,0,1,0,1,1,0,71.44926913155632
3043-SUDUA,32,1,19.9,601.55,0,1,0,1,0,0,0,0,30.228643216080403
5442-BHQNG,2,1,70.35,139.25,0,0,0,0,0,0,0,0,1.9793887704335467
2169-RRLFW,71,1,25.6,1888.25,0,0,1,1,0,1,0,1,73.759765625
5872-OEQNH,60,0,44.45,2773.9,0,0,0,0,0,1,1,0,62.404949381327334
3162-KKZXO,55,1,100.15,5409.75,0,0,0,0,0,1,1,0,54.01647528706939
7055-VKGDA,54,1,105.4,5643.4,1,0,1,1,0,1,1,0,53.5426944971537
0754-UKWQP,2,1,95.85,197.7,1,0,0,0,0,0,0,0,2.0625978090766823
8873-GLDMH,6,1,73.85,401.3,0,0,0,1,1,0,0,0,5.433987813134733
5696-JVVQY,48,1,70.1,3238.4,0,0,1,1,0,1,0,1,46.19686162624822
8946-BFWSG,63,1,25.25,1573.05,0,0,0,1,1,1,0,1,62.2990099009901
7493-TPUWZ,1,1,79.15,79.15,1,0,0,0,0,0,0,0,1.0
0547-HURJB,12,1,21.05,235.8,0,0,1,1,0,0,0,0,11.201900237529692
8904-OPDCK,54,0,24.95,1364.75,0,1,0,1,0,0,0,0,54.699398797595194
8845-LWKGE,30,1,64.5,1985.15,0,0,0,0,0,1,1,0,30.777519379844964
1577-HKTFG,30,1,19.65,655.85,1,1,0,1,0,0,0,0,33.37659033078881
8752-STIVR,4,1,79.0,303.15,1,0,0,0,0,0,0,0,3.8373417721518983
0691-NIKRI,40,1,105.95,4335.2,0,0,1,1,0,1,1,0,40.917413874469084
5022-JNQEQ,9,1,75.85,647.5,0,0,0,0,0,0,0,0,8.536585365853659
4558-FANTW,17,1,91.85,1574.45,1,0,0,0,0,0,0,0,17.141535111594994
3249-VHRIP,62,0,43.6,2748.7,0,0,1,1,0,1,0,1,63.04357798165137
3736-BLEPA,28,1,91.25,2483.65,0,1,0,1,0,1,1,0,27.218082191780823
4701-LKOZD,70,1,89.75,6367.2,0,0,1,1,0,1,0,1,70.94373259052925
6603-QWSPR,46,1,104.4,4904.2,0,1,0,1,0,1,0,1,46.97509578544061
9921-QFQUL,23,1,90.15,2044.95,0,0,0,1,1,0,0,0,22.68386023294509
1929-ZCBHE,47,0,40.3,1794.8,0,0,0,0,0,1,1,0,44.535980148883375
4378-MYPGO,68,1,105.25,7173.15,0,1,0,1,0,1,0,1,68.15344418052256
8651-ENBZX,60,1,106.0,6441.4,1,0,0,0,0,1,1,0,60.76792452830188
4129-LYCOI,67,1,104.0,7039.05,0,0,0,0,0,1,0,1,67.68317307692308
7798-JVXYM,14,1,69.65,921.4,0,0,0,0,0,0,0,0,13.229002153625268
8647-SDTWQ,57,1,74.3,4018.35,0,0,0,0,0,0,0,0,54.08277254374159
2696-ECXKC,55,1,100.9,5448.6,0,0,0,1,1,1,1,0,54.0
2081-KJSQF,1,1,20.25,20.25,0,0,0,1,1,0,0,0,1.0
7623-TRNQN,1,1,49.9,49.9,1,0,0,1,1,0,0,0,1.0
3323-CPBWR,23,1,96.9,2085.45,0,0,1,1,0,0,0,0,21.521671826625383
9330-IJWIO,13,1,100.35,1358.85,1,0,0,0,0,0,0,0,13.541106128550075
3384-CTMSF,47,1,104.1,5135.15,0,0,0,0,0,0,0,0,49.329010566762726
0902-RFHOF,38,1,20.1,730.1,0,0,0,1,1,1,1,0,36.32338308457711
9286-DOJGF,38,1,74.95,2869.85,1,1,0,1,0,0,0,0,38.2901934623082
6048-QBXKL,2,1,56.55,118.25,0,0,1,1,0,0,0,0,2.0910698496905393
9661-MHUMO,1,1,49.25,49.25,1,0,1,1,0,0,0,0,1.0
7718-RXDGG,15,1,68.6,1108.6,0,1,0,1,0,0,0,0,16.160349854227405
1025-FALIX,26,1,69.05,1815.65,0,0,1,1,0,0,0,0,26.294713975380162
3451-VAWLI,35,1,19.7,730.4,0,0,1,1,0,1,0,1,37.076142131979694
3407-QGWLG,3,1,20.05,75.45,0,0,0,1,1,0,0,0,3.7630922693266835
1842-EZJMK,50,1,103.7,5071.05,1,0,0,0,0,0,0,0,48.90115718418515
2347-WKKAE,42,1,94.4,4014.6,0,0,0,0,0,0,0,0,42.52754237288135
8735-DCXNF,10,1,54.95,568.85,0,0,1,1,0,0,0,0,10.35213830755232
3214-IYUUQ,61,1,93.7,5860.7,0,1,0,1,0,1,1,0,62.54749199573105
1936-UAFEH,68,1,110.25,7279.35,0,0,1,1,0,1,0,1,66.02585034013606
3587-PMCOY,10,1,98.9,1064.95,0,0,0,0,0,1,1,0,10.767947421638018
8079-XRJRS,65,1,89.75,5769.6,1,0,0,0,0,1,1,0,64.28523676880224
1027-LKKQQ,72,1,80.45,5886.85,0,1,0,1,0,1,0,1,73.17402113113735
7148-XZPHA,55,1,79.4,4238.45,0,0,0,0,0,0,0,0,53.38098236775818
8073-IJDCM,1,1,20.3,20.3,1,0,0,1,1,0,0,0,1.0
5309-TAIKL,7,1,62.8,418.3,0,1,0,1,0,0,0,0,6.6608280254777075
6856-RAURS,2,1,74.9,136.05,0,0,0,1,1,0,0,0,1.8164218958611482
8778-LMWTJ,9,1,74.85,708.2,0,0,0,0,0,0,0,0,9.461589846359386
9717-IOAAF,27,1,25.85,788.55,0,0,1,1,0,1,0,1,30.50483558994197
8884-ADFVN,7,1,101.95,700.85,1,0,0,0,0,0,0,0,6.874448258950466
2845-KDHVX,64,1,68.3,4378.8,0,0,0,1,1,1,0,1,64.11127379209371
0848-SOMKO,70,0,48.4,3442.8,0,1,0,1,0,1,0,1,71.13223140495869
2720-WGKHP,2,1,94.0,181.7,1,0,0,0,0,0,0,0,1.9329787234042553
6734-FQAJX,67,1,105.05,7171.7,0,0,0,0,0,1,0,1,68.26939552594003
2869-ADAWR,45,1,89.3,4016.85,1,0,1,1,0,0,0,0,44.98152295632699
1535-VTJOQ,24,1,25.15,553.0,0,0,1,1,0,1,0,1,21.98807157057654
6368-TZZDT,4,1,19.5,96.85,0,0,1,1,0,1,0,1,4.966666666666667
0943-ZQPXH,44,1,92.95,4122.9,0,1,0,1,0,0,0,0,44.3561054330285
1293-BSEUN,72,1,20.7,1482.3,0,0,0,1,1,1,0,1,71.6086956521739
9894-EZEWG,1,1,74.3,74.3,1,0,1,1,0,0,0,0,1.0
1302-TPUBN,66,1,19.35,1240.8,0,1,0,1,0,1,0,1,64.12403100775192
7851-FLGGQ,1,0,44.65,44.65,1,0,0,1,1,0,0,0,1.0
0637-UBJRP,13,1,84.05,1095.3,1,0,0,0,0,0,0,0,13.031528851873885
0940-OUQEC,10,1,80.7,788.8,1,1,0,1,0,0,0,0,9.774473358116479
2378-VTKDH,65,1,104.35,6578.55,0,0,0,0,0,0,0,0,63.04312410158122
0927-CNGRH,1,1,19.55,19.55,0,0,0,1,1,0,0,0,1.0
8608-OZTLB,38,1,74.05,2802.3,0,0,0,0,0,1,1,0,37.84334908845375
2335-GSODA,23,0,40.1,857.75,0,0,0,1,1,1,0,1,21.390274314214462
1952-DVVSW,10,1,20.1,184.4,0,0,0,1,1,1,1,0,9.17412935323383
0702-PGIBZ,4,1,101.7,364.55,1,0,0,0,0,0,0,0,3.5845624385447397
6656-GULJQ,72,1,83.55,6093.3,0,0,1,1,0,1,0,1,72.92998204667865
9853-JFZDU,35,1,56.85,1861.1,0,0,0,0,0,0,0,0,32.73702726473175
1963-VAUKV,1,1,20.4,20.4,1,0,0,1,1,0,0,0,1.0
3777-XROBG,58,1,19.55,1079.65,0,0,1,1,0,1,0,1,55.22506393861893
6994-FGRHH,70,1,106.15,7475.1,0,0,0,0,0,1,1,0,70.4201601507301
4000-VGMQP,38,1,78.95,2862.55,0,0,1,1,0,1,1,0,36.257758074730845
3999-WRNGR,60,0,49.75,3069.45,0,0,0,0,0,0,0,0,61.69748743718593
3466-RITXD,26,1,92.4,2349.8,0,0,1,1,0,0,0,0,25.43073593073593
2680-XKKNJ,8,1,58.2,469.25,0,1,0,1,0,1,1,0,8.062714776632301
3058-HJCUY,41,1,102.6,4213.35,1,0,0,0,0,1,1,0,41.06578947368422
2974-GGUXS,36,1,91.95,3301.05,0,0,1,1,0,0,0,0,35.900489396411096
7994-XIRTR,54,1,65.25,3529.95,0,1,0,1,0,1,1,0,54.09885057471264
3259-FDWOY,71,1,106.0,7723.7,1,1,0,1,0,1,0,1,72.86509433962264
2101-RANCD,55,1,73.1,4144.9,0,0,0,0,0,0,0,0,56.70177838577291
7921-BEPCI,72,1,59.75,4265.0,0,1,0,1,0,1,0,1,71.38075313807532
0807-ZABDG,3,1,55.1,154.65,1,0,0,1,1,0,0,0,2.8067150635208713
8510-TMWYB,54,1,59.8,3246.45,0,1,0,1,0,1,0,1,54.28846153846154
3258-ZKPAI,72,1,116.6,8337.45,0,1,0,1,0,1,0,1,71.50471698113209
1428-IEDPR,52,1,109.3,5731.4,0,0,0,0,0,1,0,1,52.43732845379689
5298-GSTLM,60,1,101.4,6176.6,0,1,0,1,0,1,1,0,60.913214990138066
4450-YOOHP,39,0,50.65,1905.4,0,0,1,1,0,0,0,0,37.618953603158936
6728-CZFEI,15,1,56.15,931.9,0,0,0,1,1,1,1,0,16.59661620658949
5748-RNCJT,69,1,106.5,7348.8,1,1,0,1,0,1,0,1,69.00281690140845
3653-NCRDJ,43,1,19.2,776.25,0,0,0,1,1,1,1,0,40.4296875
6121-TNHBO,63,1,83.0,5243.05,0,1,0,1,0,1,1,0,63.16927710843374
5119-NZPTV,2,1,70.1,141.65,0,0,0,0,0,0,0,0,2.0206847360912983
6519-ZHPXP,72,1,108.3,7679.65,0,1,0,1,0,1,0,1,70.91089566020314
7739-LAXOG,32,1,91.05,2954.5,1,1,0,1,0,0,0,0,32.44920373421197
3472-QPRCH,40,1,25.25,1006.9,0,0,1,1,0,1,0,1,39.877227722772275
8224-UAXBZ,58,0,45.35,2540.1,0,0,0,0,0,1,1,0,56.01102535832414
9610-WCESF,67,0,43.9,3097.2,0,0,0,0,0,1,0,1,70.55125284738041
9776-CLUJA,51,1,77.5,3807.35,1,0,0,0,0,0,0,0,49.12709677419355
2486-WYVVE,31,1,79.3,2484.0,0,0,0,1,1,1,1,0,31.32408575031526
3865-ZYKAD,69,1,84.9,5785.65,0,0,1,1,0,0,0,0,68.14664310954063
1422-DGUBX,32,1,79.25,2619.15,0,0,0,0,0,1,1,0,33.04921135646688
2999-AANRQ,21,1,71.05,1524.85,0,0,1,1,0,1,0,1,21.46164672765658
8668-KNZTI,52,1,53.75,2790.65,0,0,0,0,0,1,1,0,51.91906976744186
0480-KYJVA,72,1,24.25,1784.5,0,0,1,1,0,1,0,1,73.58762886597938
6034-ZRYCV,72,0,54.2,3937.45,1,0,0,0,0,1,0,1,72.64667896678966
9746-YKGXB,52,0,44.25,2276.1,0,1,0,1,0,1,1,0,51.43728813559322
3926-YZVVX,41,1,50.05,2029.05,0,1,0,1,0,1,1,0,40.540459540459544
6000-UKLWI,41,1,20.15,802.35,0,0,0,1,1,1,0,1,39.81885856079405
2079-FBMZK,6,1,69.25,418.4,1,0,0,1,1,0,0,0,6.041877256317689
6332-FBZRI,67,1,69.35,4653.25,0,0,1,1,0,1,1,0,67.09805335255949
2096-XOTMO,16,1,19.35,275.9,0,0,0,1,1,0,0,0,14.258397932816536
3266-FTKHB,17,1,19.15,343.45,0,0,0,1,1,1,0,1,17.934725848563968
8221-EQDGL,35,1,61.0,2130.45,0,0,0,1,1,0,0,0,34.92540983606557
2346-LOCWC,58,1,20.5,1191.4,0,0,1,1,0,1,0,1,58.117073170731715
6608-QQLVK,1,1,50.5,50.5,1,0,0,0,0,0,0,0,1.0
0298-XACET,52,0,50.2,2554.0,0,0,0,1,1,1,0,1,50.87649402390438
7560-QJAVJ,70,1,79.6,5589.45,0,1,0,1,0,1,0,1,70.21922110552764
2995-YWTCD,19,1,24.9,467.7,0,1,0,1,0,1,0,1,18.783132530120483
3551-HUAZH,1,1,74.4,74.4,1,0,0,0,0,0,0,0,1.0
9137-UIYPG,35,1,106.9,3756.45,0,0,0,0,0,0,0,0,35.13985032740879
2809-ZMYOQ,32,1,101.35,3334.9,0,0,0,0,0,0,0,0,32.90478539713863
5084-OOVCJ,17,1,55.35,920.5,0,0,1,1,0,0,0,0,16.630532971996388
0254-WWRKD,67,1,50.55,3431.75,0,0,1,1,0,1,1,0,67.88822947576656
7727-SHVZV,9,1,19.5,150.35,0,1,0,1,0,0,0,0,7.71025641025641
6302-JGYRJ,31,1,79.45,2587.7,1,0,0,1,1,1,1,0,32.57016991818754
5339-PXDVH,4,1,90.65,367.95,0,0,0,0,0,0,0,0,4.059018201875344
2205-LPVGL,58,1,89.85,5125.75,0,1,0,1,0,1,1,0,57.04785754034502
8782-NUUOL,60,1,79.0,4801.1,0,0,0,1,1,1,1,0,60.77341772151899
3685-YLCMQ,58,1,104.65,6219.6,1,0,0,0,0,1,1,0,59.43239369326326
7601-WFVZV,1,1,19.55,19.55,0,0,0,1,1,0,0,0,1.0
4609-KNNWG,27,1,19.9,550.1,0,0,0,1,1,1,0,1,27.643216080402013
4868-AADLV,66,1,116.25,7862.25,0,0,0,0,0,1,1,0,67.63225806451612
9529-OFXHY,15,1,87.75,1242.2,0,1,0,1,0,0,0,0,14.156125356125356
8634-MPHTR,47,1,100.05,4871.05,1,0,0,0,0,0,0,0,48.68615692153924
2669-QVCRG,41,1,81.3,3190.65,0,0,1,1,0,0,0,0,39.24538745387454
2478-EEWWM,59,0,44.3,2666.75,0,0,0,0,0,0,0,0,60.19751693002258
9174-IHETN,50,1,70.35,3533.6,0,0,1,1,0,1,0,1,50.22885572139304
2233-TXSIU,17,0,44.45,792.15,0,0,1,1,0,1,1,0,17.821147356580425
9644-UMGQA,6,1,49.15,295.65,0,0,0,0,0,0,0,0,6.015259409969481
3256-EZDBI,51,0,29.45,1459.35,0,0,1,1,0,0,0,0,49.553480475382
8761-NSOBC,44,1,100.55,4398.15,1,0,0,0,0,0,0,0,43.74092491297861
0419-YAAPX,49,1,85.3,4297.95,0,0,1,1,0,0,0,0,50.3862837045721
8413-VONUO,2,1,95.65,167.3,1,0,0,0,0,0,0,0,1.7490852064819655
0872-CASZJ,59,1,69.1,4096.9,0,0,0,1,1,1,1,0,59.28943560057887
4726-DLWQN,50,1,70.35,3454.6,0,1,0,1,0,0,0,0,49.10589907604833
8164-OCKUJ,59,1,20.6,1286.0,0,0,0,1,1,1,0,1,62.42718446601941
3094-JOJAI,18,1,74.15,1387.0,0,0,0,1,1,0,0,0,18.70532703978422
9494-MRNYX,10,1,75.05,786.3,0,0,0,0,0,0,0,0,10.477015323117921
2599-CZABP,14,1,44.6,641.25,0,0,0,0,0,1,1,0,14.377802690582959
7945-PRBVF,35,1,21.45,705.45,0,1,0,1,0,1,0,1,32.888111888111894
4544-RXFMG,8,1,43.45,345.5,0,0,0,1,1,1,1,0,7.951668584579976
0859-YGKFW,18,1,20.05,345.9,0,1,0,1,0,1,1,0,17.251870324189525
1150-FTQGN,60,1,94.15,5811.8,0,1,0,1,0,1,1,0,61.72915560276155
9223-UCPVT,1,1,94.4,94.4,1,0,0,0,0,0,0,0,1.0
7196-LIWRH,6,1,19.55,124.45,0,0,0,1,1,1,0,1,6.365728900255754
5448-VWNAM,19,1,75.9,1375.6,0,0,0,1,1,0,0,0,18.123847167325426
1177-XZBJL,53,1,64.15,3491.55,0,1,0,1,0,1,1,0,54.42790335151987
3518-FSTWG,72,1,109.55,7920.7,0,1,0,1,0,1,0,1,72.30214513920585
9330-VOFSZ,60,1,110.8,6640.7,0,0,1,1,0,1,0,1,59.93411552346571
4351-QLCSU,1,1,55.0,55.0,1,0,1,1,0,0,0,0,1.0
0939-EREMR,13,1,53.45,718.1,0,0,0,1,1,0,0,0,13.434985968194574
9389-ACWBI,5,1,69.95,320.4,0,0,1,1,0,0,0,0,4.580414581844174
5419-JPRRN,1,1,101.45,101.45,1,0,0,0,0,0,0,0,1.0
3644-QXEHN,13,1,97.0,1334.45,0,0,0,0,0,0,0,0,13.75721649484536
2911-IJORQ,37,1,90.6,3358.65,0,1,0,1,0,1,1,0,37.07119205298014
5921-NGYRH,64,1,73.55,4764.0,0,0,0,1,1,0,0,0,64.77226376614549
2100-BDNSN,5,1,67.95,350.3,1,1,0,1,0,0,0,0,5.155261221486387
5998-DZLYR,61,1,94.35,5703.0,0,1,0,1,0,1,0,1,60.44515103338633
0488-GSLFR,1,1,69.5,69.5,1,0,0,0,0,0,0,0,1.0
9318-NKNFC,1,1,18.85,18.85,1,0,0,1,1,0,0,0,1.0
3985-HOYPM,26,1,19.4,525.55,0,0,0,1,1,1,1,0,27.09020618556701
9728-FTTVZ,1,1,69.2,69.2,1,0,0,0,0,0,0,0,1.0
9548-LERKT,24,1,19.75,483.15,0,0,0,1,1,1,0,1,24.463291139240503
6576-FBXOJ,17,0,54.6,934.8,0,0,0,0,0,1,1,0,17.12087912087912
4310-KEDTB,26,0,29.8,786.5,0,0,0,1,1,0,0,0,26.392617449664428
7254-IQWOZ,1,1,69.65,69.65,1,0,0,0,0,0,0,0,1.0
2474-BRUCM,40,1,101.85,4086.3,1,0,0,0,0,0,0,0,40.120765832106045
4062-HBMOS,52,1,103.05,5364.8,0,0,0,0,0,0,0,0,52.06016496846191
0742-NXBGR,1,1,82.3,82.3,1,0,0,0,0,0,0,0,1.0
2676-ISHSF,1,1,20.3,20.3,0,0,0,1,1,0,0,0,1.0
9236-NDUCW,21,0,35.1,770.4,0,0,0,1,1,1,0,1,21.94871794871795
4753-PADAS,67,1,105.7,6816.95,0,1,0,1,0,1,1,0,64.49337748344371
6103-QCKFX,44,1,56.25,2419.55,0,1,0,1,0,0,0,0,43.01422222222222
7781-EWARA,70,0,60.35,4138.7,0,0,0,0,0,1,1,0,68.57829328914664
6110-OHIHY,3,1,79.25,267.6,1,0,0,0,0,0,0,0,3.3766561514195588
7018-FPXHH,56,1,59.8,3457.45,0,1,0,1,0,1,0,1,57.81688963210702
5889-LFOLL,13,1,84.6,1115.2,1,0,0,0,0,0,0,0,13.182033096926716
5708-EVONK,58,1,93.4,5435.6,1,1,0,1,0,0,0,0,58.19700214132762
8708-XPXHZ,42,1,94.2,4186.3,1,0,0,0,0,0,0,0,44.44055201698514
0616-ATFGB,1,0,25.05,25.05,1,0,0,0,0,0,0,0,1.0
0572-ZJKLT,46,1,99.65,4630.2,0,0,0,1,1,1,0,1,46.464626191670845
5135-RDDQL,63,1,50.65,3221.25,0,1,0,1,0,1,0,1,63.59822309970385
1353-LJWEM,11,1,60.9,688.5,0,0,0,0,0,0,0,0,11.305418719211822
1794-SWWKL,15,1,59.65,867.1,0,1,0,1,0,0,0,0,14.536462699077955
6166-YIPFO,72,0,64.7,4746.05,0,0,0,0,0,1,0,1,73.35471406491499
7016-BPGEU,29,0,25.1,712.85,1,0,1,1,0,0,0,0,28.400398406374503
6876-ADESB,1,1,48.95,48.95,1,0,0,0,0,0,0,0,1.0
9332-GYWLO,6,1,54.85,355.1,0,0,0,0,0,0,0,0,6.474020054694622
1963-SVUCV,1,1,45.3,45.3,1,0,0,0,0,0,0,0,1.0
4184-VODJZ,63,1,91.35,5764.7,0,0,0,0,0,1,1,0,63.1056376573618
