tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,TotalCharges_to_MonthlyCharges_ratio,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year
7,1,75.4,533.05,0,7.069628647214853,0,0,0,0,0,0,0
61,1,49.7,2961.4,0,59.585513078470825,1,0,1,0,1,1,0
70,0,45.25,3264.45,1,72.14254143646409,0,0,0,0,1,1,0
13,1,78.75,995.35,0,12.63936507936508,0,0,0,0,0,0,0
35,1,81.6,2815.25,0,34.50061274509804,1,0,1,0,1,1,0
2,1,70.4,154.8,0,2.198863636363636,0,1,1,0,0,0,0
3,1,75.8,246.3,1,3.24934036939314,0,0,0,0,0,0,0
3,1,76.1,257.6,0,3.385019710906702,0,0,0,0,0,0,0
62,1,94.0,5757.2,0,61.246808510638296,1,0,1,0,1,1,0
72,1,103.95,7517.7,0,72.32034632034632,0,1,1,0,1,0,1
63,1,19.95,1234.8,0,61.89473684210526,1,0,1,0,1,0,1
20,1,71.3,1389.2,1,19.483870967741936,0,1,1,0,0,0,0
35,1,110.8,3836.3,0,34.62364620938629,1,0,1,0,1,1,0
21,1,69.1,1474.75,1,21.342257597684515,0,0,0,0,0,0,0
62,1,96.1,6001.45,0,62.45005202913632,0,0,0,0,1,1,0
15,1,48.8,720.1,0,14.756147540983608,0,0,1,1,0,0,0
55,1,50.55,2832.75,0,56.03857566765579,0,1,1,0,0,0,0
11,1,44.65,472.25,0,10.576707726763718,0,0,1,1,0,0,0
17,1,88.25,1460.65,1,16.551274787535412,0,0,0,0,0,0,0
61,1,19.45,1336.35,0,68.706940874036,1,0,1,0,1,1,0
71,1,89.3,6388.65,0,71.5414333706607,0,1,1,0,1,0,1
2,1,70.0,153.05,1,2.1864285714285714,1,0,1,0,0,0,0
35,1,19.25,677.9,0,35.215584415584416,0,0,1,1,1,0,1
17,1,70.5,1165.6,0,16.53333333333333,1,0,1,0,0,0,0
21,1,97.35,2119.5,1,21.77195685670262,0,0,0,0,0,0,0
47,1,19.65,921.55,0,46.89821882951654,1,0,1,0,1,0,1
3,1,20.85,72.0,0,3.4532374100719423,0,0,1,1,0,0,0
3,1,19.65,68.35,0,3.4783715012722647,0,0,1,1,0,0,0
44,1,19.35,847.25,0,43.78552971576227,0,1,1,0,1,0,1
1,1,44.0,44.0,0,1.0,0,0,1,1,0,0,0
44,1,94.4,4295.35,0,45.50158898305085,0,0,0,0,1,1,0
5,1,25.9,135.0,1,5.212355212355213,1,0,1,0,0,0,0
24,1,55.65,1400.55,1,25.16711590296496,1,0,1,0,0,0,0
1,1,69.65,69.65,1,1.0,0,0,0,0,0,0,0
18,1,75.4,1380.4,0,18.307692307692307,0,0,0,0,0,0,0
10,1,100.6,1060.2,1,10.538767395626245,0,0,0,0,0,0,0
65,1,71.0,4386.2,0,61.7774647887324,1,0,1,0,1,0,1
1,1,86.0,86.0,1,1.0,0,0,0,0,0,0,0
53,1,106.95,5785.5,1,54.09537166900421,0,1,1,0,1,1,0
3,1,21.2,52.05,0,2.455188679245283,0,0,1,1,1,1,0
33,1,61.05,2018.4,0,33.06142506142506,0,0,1,1,1,0,1
3,0,29.6,79.45,1,2.684121621621621,0,0,0,0,0,0,0
34,1,79.95,2727.3,0,34.112570356472794,1,0,1,0,1,1,0
14,1,19.7,263.65,0,13.383248730964466,0,0,1,1,1,0,1
13,1,20.3,275.4,0,13.566502463054183,0,0,1,1,0,0,0
46,0,59.9,2816.65,1,47.02253756260434,1,0,1,0,1,1,0
23,1,24.35,538.5,0,22.11498973305955,0,0,1,1,1,1,0
47,1,19.75,948.9,0,48.04556962025316,0,0,1,1,1,0,1
17,1,50.3,846.8,0,16.83499005964215,0,0,1,1,0,0,0
49,1,95.6,4783.5,1,50.03661087866109,0,0,0,0,0,0,0
59,0,50.25,2997.45,0,59.65074626865671,0,0,0,0,0,0,0
69,1,85.35,5897.4,0,69.09666080843586,0,1,1,0,1,0,1
11,0,41.6,470.6,1,11.3125,0,0,0,0,1,1,0
10,1,51.65,524.5,0,10.154888673765733,0,0,1,1,0,0,0
12,1,24.0,269.65,0,11.235416666666666,1,0,1,0,1,0,1
45,1,100.85,4740.0,1,47.000495785820526,0,1,1,0,0,0,0
39,1,59.85,2341.5,0,39.122807017543856,0,0,1,1,0,0,0
71,1,25.45,1789.65,0,70.32023575638507,0,1,1,0,1,0,1
71,1,23.9,1626.4,0,68.05020920502093,0,1,1,0,1,0,1
33,1,24.15,800.3,0,33.13871635610766,0,1,1,0,1,1,0
67,1,75.7,5060.85,0,66.85402906208719,0,0,1,1,0,0,0
37,0,40.2,1448.8,1,36.03980099502487,1,0,1,0,0,0,0
49,1,84.5,4254.85,1,50.35325443786983,0,0,0,0,0,0,0
9,1,50.85,466.6,0,9.176007866273354,0,0,1,1,0,0,0
52,1,91.6,4627.8,0,50.52183406113538,0,1,1,0,1,0,1
70,1,98.9,6838.6,0,69.14661274014156,0,0,0,0,1,1,0
1,1,85.0,85.0,0,1.0,0,0,0,0,0,0,0
14,1,78.95,1101.85,1,13.95630145661811,0,0,0,0,0,0,0
1,1,44.3,44.3,0,1.0,0,0,1,1,0,0,0
1,1,20.2,20.2,1,1.0,0,0,1,1,0,0,0
52,1,80.2,4297.6,0,53.586034912718205,0,0,1,1,1,1,0
6,1,60.9,414.1,0,6.7996715927750415,0,0,1,1,0,0,0
7,0,34.2,256.6,0,7.502923976608187,0,0,1,1,0,0,0
47,1,85.2,3969.35,1,46.588615023474176,1,0,1,0,0,0,0
26,1,87.15,2274.1,0,26.094090648307517,0,1,1,0,1,1,0
25,1,54.3,1296.8,0,23.882136279926332,0,0,0,0,0,0,0
69,1,19.1,1268.85,0,66.43193717277487,0,0,1,1,1,0,1
72,1,112.75,8192.6,0,72.66164079822617,0,1,1,0,1,0,1
4,1,19.95,59.25,0,2.9699248120300754,0,0,1,1,0,0,0
59,1,19.5,1147.85,0,58.86410256410256,0,0,1,1,1,0,1
67,1,65.55,4361.55,0,66.53775743707094,1,0,1,0,1,0,1
26,1,78.8,2006.1,0,25.45812182741117,0,0,0,0,0,0,0
27,1,78.2,2078.95,0,26.585038363171357,0,0,1,1,1,1,0
72,1,105.25,7609.75,0,72.30166270783847,1,0,1,0,1,0,1
6,1,89.25,487.05,0,5.457142857142857,0,0,0,0,0,0,0
62,1,20.65,1218.45,0,59.00484261501212,0,1,1,0,1,0,1
20,1,68.7,1416.2,0,20.61426491994177,0,0,0,0,1,1,0
6,1,78.65,483.3,0,6.144945963127781,0,1,1,0,0,0,0
51,1,24.75,1234.6,0,49.88282828282828,0,0,1,1,1,0,1
61,1,19.75,1311.6,0,66.41012658227848,0,1,1,0,1,0,1
62,1,89.1,5618.3,0,63.05611672278339,0,0,0,0,0,0,0
72,1,84.7,6185.15,0,73.0242030696576,1,0,1,0,1,0,1
13,1,98.0,1237.85,1,12.63112244897959,0,0,0,0,0,0,0
5,1,94.45,498.1,1,5.273689782953944,0,0,0,0,0,0,0
3,1,105.0,294.45,1,2.8042857142857143,0,0,0,0,0,0,0
26,1,93.85,2381.55,1,25.37613212573256,0,0,0,0,0,0,0
13,1,59.9,788.35,0,13.161101836393993,0,0,0,0,0,0,0
38,1,19.95,756.4,0,37.91478696741855,0,0,1,1,1,0,1
8,1,84.0,613.4,1,7.302380952380952,0,0,0,0,0,0,0
34,1,108.9,3625.2,0,33.289256198347104,0,0,0,0,0,0,0
18,0,33.6,550.35,0,16.379464285714285,0,0,1,1,0,0,0
56,1,85.85,4793.8,0,55.83925451368667,0,0,1,1,1,1,0
36,0,34.85,1267.2,0,36.36154949784792,1,0,1,0,0,0,0
9,0,48.75,442.2,1,9.07076923076923,0,0,0,0,0,0,0
1,1,84.85,84.85,1,1.0,0,0,0,0,0,0,0
12,1,56.65,654.85,1,11.559576345984114,0,0,1,1,0,0,0
57,1,95.3,5567.45,0,58.4202518363064,0,1,1,0,0,0,0
42,1,73.9,3160.55,1,42.767929634641405,0,1,1,0,1,1,0
33,1,24.5,740.3,1,30.216326530612243,0,0,1,1,1,0,1
70,1,84.6,5706.2,0,67.44917257683215,1,0,1,0,1,0,1
68,0,44.95,3085.35,0,68.63959955506117,0,0,0,0,0,0,0
1,0,24.7,24.7,0,1.0,0,0,0,0,0,0,0
37,1,100.3,3541.4,0,35.30807577268195,0,1,1,0,0,0,0
4,1,25.45,84.2,0,3.3084479371316307,0,0,1,1,0,0,0
1,1,50.7,50.7,0,1.0,0,0,1,1,0,0,0
20,0,55.0,1165.55,0,21.19181818181818,0,1,1,0,0,0,0
72,1,68.4,4855.35,0,70.98464912280701,1,0,1,0,1,0,1
31,1,89.9,2806.9,1,31.22246941045606,0,0,0,0,0,0,0
18,1,78.55,1422.65,1,18.11139401654997,0,0,0,0,0,0,0
11,1,55.05,608.15,0,11.047229791099,1,0,1,0,0,0,0
33,1,19.8,641.35,0,32.39141414141414,0,1,1,0,1,0,1
62,1,84.45,4959.15,0,58.72291296625222,0,0,0,0,1,1,0
1,0,35.9,35.9,0,1.0,0,0,1,1,0,0,0
16,1,80.75,1321.3,0,16.36284829721362,1,0,1,0,0,0,0
22,1,78.65,1663.75,0,21.153846153846157,0,0,1,1,1,1,0
49,1,61.75,3024.15,0,48.97408906882591,1,0,1,0,0,0,0
36,1,63.7,2188.5,0,34.3563579277865,0,1,1,0,1,1,0
42,1,99.45,4138.05,1,41.60935143288084,0,0,0,0,0,0,0
4,0,25.2,102.5,1,4.067460317460317,1,0,1,0,0,0,0
12,1,74.05,872.65,1,11.784604996623903,0,0,1,1,1,1,0
31,1,87.6,2724.25,0,31.098744292237445,0,0,0,0,0,0,0
5,1,89.15,413.25,0,4.635445877734155,0,0,0,0,0,0,0
66,1,20.0,1374.2,0,68.71000000000001,0,1,1,0,1,0,1
15,1,55.0,757.1,1,13.765454545454546,0,1,1,0,0,0,0
64,1,104.4,6692.65,0,64.10584291187739,1,0,1,0,1,0,1
10,1,20.05,218.5,0,10.897755610972569,0,1,1,0,0,0,0
7,1,89.75,608.8,1,6.783286908077994,0,0,0,0,0,0,0
29,0,34.3,1004.75,0,29.293002915451897,0,0,0,0,0,0,0
57,1,20.65,1125.6,0,54.50847457627118,1,0,1,0,1,0,1
46,1,84.25,3847.6,0,45.66884272997032,0,0,1,1,0,0,0
53,1,19.65,978.0,0,49.770992366412216,1,0,1,0,1,0,1
17,1,79.85,1387.35,0,17.374452097683157,0,1,1,0,1,1,0
38,1,20.2,746.05,0,36.93316831683168,0,0,1,1,1,0,1
15,1,19.8,304.6,0,15.383838383838384,0,0,1,1,1,1,0
22,0,50.35,1098.85,0,21.82423038728897,0,0,0,0,0,0,0
14,1,85.15,1139.2,1,13.37874339401057,0,0,0,0,0,0,0
57,1,74.6,4368.95,0,58.56501340482574,1,0,1,0,1,1,0
11,1,79.15,827.7,0,10.457359444093491,0,1,1,0,0,0,0
1,1,20.35,20.35,0,1.0,0,0,1,1,1,0,1
12,1,21.05,262.05,0,12.448931116389549,1,0,1,0,1,0,1
3,1,94.6,279.55,1,2.9550739957716705,0,0,0,0,0,0,0
36,1,94.7,3512.5,0,37.09081309398099,0,0,0,0,0,0,0
16,1,94.25,1483.25,1,15.73740053050398,0,0,0,0,0,0,0
65,1,72.45,4653.85,1,64.23533471359559,0,1,1,0,1,1,0
2,1,74.95,151.75,0,2.024683122081388,0,0,0,0,0,0,0
42,1,105.2,4400.75,1,41.83222433460076,0,0,0,0,0,0,0
72,1,111.95,8033.1,0,71.75614113443501,1,0,1,0,1,0,1
62,1,19.85,1253.65,0,63.15617128463476,1,0,1,0,1,0,1
6,1,89.75,552.65,0,6.157660167130919,0,0,0,0,0,0,0
48,1,20.05,1036.0,0,51.67082294264339,0,0,1,1,1,0,1
35,1,108.95,4025.5,0,36.94814134924277,0,0,0,0,1,0,1
52,1,19.65,928.4,0,47.24681933842239,0,1,1,0,1,1,0
1,0,24.9,24.9,0,1.0,0,0,1,1,0,0,0
6,1,82.85,460.25,1,5.55522027761014,0,0,0,0,0,0,0
71,1,93.2,6506.15,0,69.80847639484978,0,1,1,0,1,0,1
67,1,84.8,5598.3,0,66.01768867924528,1,0,1,0,1,1,0
60,1,71.75,4374.55,0,60.96933797909408,0,0,0,0,1,1,0
23,0,30.35,678.75,0,22.36408566721581,1,0,1,0,0,0,0
39,0,54.85,2191.7,0,39.958067456700086,1,0,1,0,1,1,0
15,1,19.5,239.75,0,12.294871794871796,0,0,1,1,1,1,0
53,1,103.85,5485.5,1,52.82137698603756,0,0,0,0,0,0,0
24,1,24.2,609.05,0,25.167355371900825,0,0,1,1,1,0,1
37,1,19.35,683.75,0,35.33591731266149,0,0,0,0,0,0,0
5,1,83.6,404.2,1,4.834928229665072,0,0,0,0,0,0,0
50,1,100.65,5189.75,0,51.56234475906607,0,0,0,0,1,1,0
54,1,94.1,5060.9,0,53.78214665249735,0,1,1,0,1,1,0
3,1,74.55,233.65,0,3.1341381623071767,0,0,0,0,0,0,0
68,1,108.45,7176.55,1,66.17381281696635,0,0,0,0,1,1,0
5,1,56.15,291.45,0,5.190560997328584,0,0,0,0,0,0,0
33,1,20.35,689.75,0,33.894348894348894,0,0,1,1,1,0,1
41,1,80.55,3263.9,0,40.52017380509001,0,0,0,0,1,1,0
34,0,61.25,1993.2,0,32.542040816326534,0,0,1,1,1,1,0
13,1,20.45,254.5,0,12.444987775061126,0,0,1,1,0,0,0
20,1,18.9,347.65,0,18.394179894179896,0,1,1,0,0,0,0
51,1,19.6,967.9,0,49.38265306122449,0,1,1,0,1,0,1
3,1,91.5,242.95,1,2.655191256830601,0,1,1,0,0,0,0
41,1,45.2,1841.9,0,40.75,1,0,1,0,0,0,0
13,1,19.45,232.1,0,11.933161953727506,0,1,1,0,0,0,0
35,1,25.45,809.25,0,31.797642436149317,1,0,1,0,1,0,1
12,1,80.85,866.45,1,10.716759431045146,1,0,1,0,0,0,0
4,1,94.9,360.55,0,3.799262381454162,0,0,1,1,0,0,0
43,0,49.05,2076.2,1,42.328236493374106,1,0,1,0,0,0,0
12,0,29.3,355.9,0,12.146757679180888,0,0,1,1,0,0,0
68,1,105.3,7299.65,1,69.32241215574548,0,0,0,0,0,0,0
25,1,88.95,2291.2,1,25.75829117481731,0,0,0,0,0,0,0
7,1,20.25,129.15,0,6.377777777777778,0,0,1,1,1,1,0
66,1,110.85,7491.75,1,67.58457374830853,0,0,0,0,1,1,0
53,1,110.5,5835.5,0,52.80995475113122,0,0,0,0,1,1,0
63,1,109.4,7031.45,0,64.27285191956123,1,0,1,0,0,0,0
70,1,114.2,7723.9,1,67.63485113835377,1,0,1,0,1,0,1
27,0,36.5,1032.0,1,28.273972602739725,1,0,1,0,0,0,0
1,1,70.75,70.75,1,1.0,0,0,1,1,0,0,0
5,1,19.95,109.6,0,5.493734335839599,0,0,1,1,0,0,0
37,1,19.6,727.8,0,37.13265306122449,0,0,1,1,1,1,0
3,0,40.15,130.75,1,3.25653798256538,0,0,1,1,0,0,0
12,1,76.6,893.0,0,11.657963446475195,0,0,0,0,0,0,0
38,1,19.6,763.1,0,38.93367346938776,0,1,1,0,1,1,0
9,1,85.3,781.4,0,9.160609613130127,0,1,1,0,0,0,0
13,1,65.85,902.25,0,13.701594533029612,0,0,0,0,0,0,0
29,1,94.45,2653.65,1,28.095817893065117,0,0,0,0,0,0,0
47,1,20.05,1016.7,0,50.70822942643392,0,1,1,0,1,0,1
61,1,99.4,5943.65,0,59.79527162977867,1,0,1,0,0,0,0
16,1,20.0,275.7,0,13.785,0,0,1,1,0,0,0
41,1,78.45,3126.45,0,39.85277246653919,0,0,0,0,1,0,1
43,1,25.1,1070.15,0,42.63545816733068,0,0,0,0,1,0,1
36,1,97.35,3457.9,1,35.52028762198254,1,0,1,0,0,0,0
6,1,55.0,340.4,0,6.1890909090909085,0,0,0,0,0,0,0
58,1,71.1,4299.2,0,60.466947960618846,0,1,1,0,1,1,0
19,1,61.55,1093.2,0,17.761169780666126,0,1,1,0,0,0,0
11,1,45.9,521.9,0,11.37037037037037,1,0,1,0,0,0,0
39,0,40.3,1630.4,0,40.45657568238214,1,0,1,0,1,1,0
8,1,87.1,713.6,0,8.192881745120552,0,0,0,0,0,0,0
26,1,49.5,1265.65,0,25.56868686868687,0,0,1,1,0,0,0
53,1,73.8,4003.85,0,54.25271002710027,0,1,1,0,0,0,0
70,1,19.2,1401.4,0,72.98958333333334,0,0,1,1,1,0,1
1,0,45.3,45.3,1,1.0,0,0,1,1,0,0,0
59,1,25.0,1510.5,0,60.42,0,0,1,1,1,0,1
2,1,94.95,178.1,1,1.875724065297525,0,0,0,0,0,0,0
7,0,35.3,264.8,0,7.501416430594902,0,0,1,1,1,1,0
12,1,44.55,480.6,1,10.787878787878787,0,0,0,0,0,0,0
59,1,76.75,4541.9,0,59.17785016286644,0,1,1,0,1,1,0
61,1,81.0,4976.15,0,61.43395061728395,1,0,1,0,1,0,1
72,1,105.55,7542.25,0,71.45665561345334,1,0,1,0,1,0,1
13,1,18.8,251.25,0,13.36436170212766,0,0,1,1,0,0,0
64,1,24.9,1595.5,0,64.07630522088354,0,0,1,1,1,1,0
1,0,23.45,23.45,1,1.0,0,0,0,0,0,0,0
10,1,64.9,685.55,0,10.56317411402157,0,0,1,1,1,1,0
65,1,61.35,3874.1,0,63.147514262428686,1,0,1,0,1,1,0
62,1,113.95,6891.4,0,60.477402369460286,0,0,1,1,1,0,1
55,1,90.15,4916.95,0,54.54187465335552,0,0,0,0,1,1,0
25,1,54.1,1373.0,0,25.37892791127541,0,0,0,0,0,0,0
1,0,29.7,29.7,1,1.0,0,0,1,1,0,0,0
1,1,49.8,49.8,0,1.0,0,1,1,0,0,0,0
59,1,101.1,6039.9,1,59.74183976261128,0,0,0,0,0,0,0
64,1,24.4,1548.65,0,63.469262295081975,1,0,1,0,1,0,1
36,1,95.0,3440.25,0,36.213157894736845,1,0,1,0,0,0,0
3,1,50.65,151.3,1,2.987166831194472,0,0,1,1,0,0,0
61,1,69.9,4226.7,0,60.46781115879828,0,0,1,1,1,0,1
26,0,39.95,1023.75,0,25.62578222778473,1,0,1,0,1,1,0
1,1,55.4,55.4,1,1.0,0,0,0,0,0,0,0
1,1,90.6,90.6,1,1.0,0,0,0,0,0,0,0
68,1,103.25,7074.4,0,68.51719128329297,0,1,1,0,1,0,1
2,1,86.85,156.35,1,1.8002302820955671,0,0,1,1,0,0,0
72,1,94.25,6849.75,0,72.6763925729443,1,0,1,0,1,0,1
71,0,47.05,3263.6,0,69.36450584484591,0,0,0,0,1,0,1
57,1,20.55,1252.85,0,60.96593673965936,0,1,1,0,1,0,1
4,1,19.65,67.55,0,3.4376590330788805,0,0,1,1,0,0,0
1,1,70.2,70.2,0,1.0,0,0,0,0,0,0,0
72,1,81.0,5750.0,0,70.98765432098766,0,1,1,0,1,0,1
21,1,75.9,1549.75,0,20.41831357048748,1,0,1,0,1,1,0
71,1,24.7,1810.55,0,73.30161943319838,1,0,1,0,1,0,1
29,1,99.05,2952.85,1,29.81171125694094,1,0,1,0,0,0,0
69,1,110.25,7467.55,0,67.7328798185941,0,1,1,0,1,0,1
64,1,85.0,5484.4,0,64.52235294117646,0,1,1,0,1,0,1
16,1,19.75,294.9,0,14.931645569620253,0,1,1,0,0,0,0
4,1,23.9,97.5,0,4.079497907949791,0,0,0,0,1,1,0
52,1,111.25,5916.45,1,53.18157303370786,0,1,1,0,1,1,0
2,1,55.1,113.35,1,2.057168784029038,0,0,1,1,0,0,0
1,1,19.95,19.95,0,1.0,0,0,1,1,0,0,0
18,0,25.15,476.8,0,18.958250497017893,0,0,1,1,0,0,0
2,1,54.15,101.65,0,1.8771929824561404,0,0,1,1,0,0,0
19,1,59.8,1130.85,0,18.910535117056856,0,0,1,1,0,0,0
40,1,83.85,3532.25,0,42.12581991651759,1,0,1,0,0,0,0
66,1,104.9,6891.45,0,65.6954242135367,0,0,0,0,1,1,0
21,1,75.3,1570.7,0,20.859229747675965,0,0,1,1,0,0,0
8,1,66.65,520.95,0,7.816204051012753,0,0,0,0,0,0,0
72,1,109.5,7854.9,0,71.73424657534247,0,1,1,0,1,0,1
48,1,73.85,3581.4,0,48.49559918754232,1,0,1,0,1,1,0
69,1,19.3,1447.9,0,75.02072538860104,1,0,1,0,1,0,1
72,1,118.2,8547.15,0,72.31091370558376,0,0,0,0,1,0,1
14,1,51.45,727.85,0,14.146744412050534,0,1,1,0,1,1,0
6,1,59.45,357.6,0,6.015138772077376,0,0,0,0,0,0,0
8,1,19.5,159.35,0,8.171794871794871,1,0,1,0,1,0,1
17,1,19.55,280.85,0,14.365728900255757,0,0,1,1,1,1,0
65,1,93.55,6069.25,0,64.8770710849813,0,0,0,0,1,1,0
57,1,59.3,3274.35,0,55.21669477234401,0,0,1,1,1,1,0
13,1,102.25,1359.0,1,13.290953545232274,0,1,1,0,0,0,0
19,1,95.9,1777.9,1,18.53910323253389,0,1,1,0,0,0,0
56,1,109.8,6109.65,0,55.643442622950815,1,0,1,0,1,1,0
14,1,78.1,1122.4,0,14.37131882202305,0,0,0,0,0,0,0
52,0,39.9,2020.9,0,50.64912280701755,0,0,0,0,0,0,0
58,1,64.9,3795.45,0,58.48151001540831,0,1,1,0,1,0,1
47,1,95.05,4504.55,1,47.39137296159916,0,0,0,0,0,0,0
67,0,53.4,3579.15,0,67.0252808988764,0,1,1,0,0,0,0
2,0,24.9,49.7,0,1.995983935742972,0,1,1,0,0,0,0
6,1,44.7,276.5,0,6.185682326621923,0,1,1,0,0,0,0
71,1,114.0,8175.9,0,71.71842105263157,1,0,1,0,1,0,1
46,1,20.25,890.35,0,43.967901234567904,1,0,1,0,1,0,1
5,1,53.85,259.8,1,4.8245125348189415,0,1,1,0,0,0,0
67,1,83.85,5588.8,0,66.65235539654145,1,0,1,0,0,0,0
3,1,20.2,50.6,0,2.504950495049505,1,0,1,0,0,0,0
3,1,19.95,58.0,0,2.907268170426065,0,0,1,1,0,0,0
52,1,104.2,5568.35,1,53.439059500959694,0,0,0,0,0,0,0
42,1,50.25,2203.65,1,43.853731343283584,0,0,0,0,0,0,0
50,1,20.35,938.95,0,46.140049140049136,0,0,1,1,1,1,0
23,1,90.0,2024.1,0,22.49,0,0,0,0,0,0,0
67,0,54.2,3623.95,0,66.86254612546125,0,1,1,0,1,0,1
25,1,99.5,2369.05,1,23.809547738693468,0,0,0,0,0,0,0
39,1,99.1,3877.95,0,39.131685166498485,0,0,1,1,1,1,0
69,1,66.9,4577.9,0,68.42899850523168,0,0,1,1,1,0,1
1,0,25.85,25.85,0,1.0,0,0,1,1,1,1,0
32,1,91.05,2871.5,0,31.537616694124107,0,0,0,0,0,0,0
9,1,71.0,672.55,1,9.472535211267603,0,0,0,0,0,0,0
16,1,93.2,1573.7,1,16.88519313304721,0,1,1,0,0,0,0
60,1,20.95,1270.55,0,60.64677804295943,1,0,1,0,1,0,1
72,1,109.2,7711.45,0,70.61767399267399,1,0,1,0,1,0,1
5,1,19.35,126.05,1,6.514211886304909,0,0,1,1,0,0,0
26,1,85.8,2193.65,0,25.56701631701632,0,1,1,0,0,0,0
3,1,19.85,64.55,1,3.2518891687657425,0,0,1,1,0,0,0
2,1,19.65,31.2,0,1.5877862595419847,0,0,0,0,0,0,0
2,1,20.5,38.25,0,1.8658536585365852,1,0,1,0,1,1,0
36,1,89.65,3348.1,0,37.34634690462911,0,1,1,0,1,1,0
7,1,74.35,533.6,0,7.1768661735037,0,0,1,1,0,0,0
60,0,49.45,2907.55,0,58.79777553083923,0,1,1,0,1,0,1
19,1,89.1,1620.8,0,18.190796857463525,0,0,0,0,0,0,0
45,1,75.15,3480.35,0,46.31204258150365,0,1,1,0,1,0,1
4,1,70.65,293.85,0,4.159235668789809,0,0,0,0,0,0,0
31,1,104.2,3243.45,1,31.12715930902111,0,0,0,0,0,0,0
47,1,90.05,4137.2,0,45.943364797334816,0,0,0,0,0,0,0
1,1,79.25,79.25,1,1.0,0,0,0,0,0,0,0
1,1,44.9,44.9,1,1.0,1,0,1,0,0,0,0
1,1,19.4,19.4,0,1.0,0,1,1,0,0,0,0
59,1,88.75,5348.65,0,60.26647887323944,0,1,1,0,0,0,0
10,1,70.1,659.65,1,9.41012838801712,0,0,0,0,0,0,0
35,1,91.0,3180.5,0,34.95054945054945,0,1,1,0,0,0,0
4,0,29.65,118.5,1,3.996627318718381,0,0,0,0,0,0,0
32,1,90.8,3023.85,0,33.3023127753304,0,0,0,0,1,1,0
43,1,77.85,3365.85,1,43.23506743737958,0,0,0,0,0,0,0
4,1,54.3,195.3,1,3.5966850828729284,0,0,0,0,0,0,0
54,1,18.95,1031.1,0,54.41160949868073,0,0,1,1,1,0,1
11,1,95.15,997.65,1,10.485023646873357,1,0,1,0,0,0,0
66,1,102.4,6471.85,0,63.20166015625,1,0,1,0,1,0,1
61,1,99.9,6241.35,0,62.47597597597598,0,0,0,0,1,1,0
72,1,88.7,6501.35,0,73.29594137542277,0,1,1,0,1,0,1
44,0,54.3,2317.1,0,42.67219152854512,0,0,0,0,1,1,0
41,1,55.7,2237.55,0,40.17145421903052,1,0,1,0,0,0,0
50,1,103.95,5231.3,0,50.32515632515633,0,0,0,0,1,1,0
47,1,110.85,5275.8,1,47.594046008119086,0,1,1,0,1,1,0
8,1,20.15,165.5,0,8.213399503722085,0,0,1,1,1,0,1
18,1,20.05,358.5,0,17.880299251870323,0,0,1,1,0,0,0
72,1,91.95,6614.9,0,71.94018488308863,0,1,1,0,1,0,1
1,1,80.5,80.5,1,1.0,0,0,0,0,0,0,0
42,1,55.65,2421.75,0,43.51752021563343,0,0,0,0,0,0,0
18,1,74.7,1294.6,0,17.33065595716198,0,0,0,0,0,0,0
13,1,104.15,1299.1,0,12.473355736917906,0,1,1,0,1,1,0
68,1,83.65,5733.4,0,68.54034668260608,1,0,1,0,1,1,0
4,1,72.2,305.55,1,4.231994459833795,1,0,1,0,0,0,0
69,1,110.05,7430.75,0,67.52158109950022,0,1,1,0,1,0,1
17,1,51.5,900.5,1,17.485436893203882,0,0,1,1,0,0,0
25,1,25.5,630.6,0,24.729411764705883,0,1,1,0,1,0,1
43,1,89.55,3856.75,1,43.06811836962591,0,0,1,1,0,0,0
59,1,19.5,1222.65,0,62.7,0,1,1,0,1,0,1
5,1,80.7,374.8,0,4.644361833952912,0,0,0,0,0,0,0
21,1,77.5,1625.0,1,20.967741935483872,0,0,1,1,1,1,0
69,1,105.1,7234.8,0,68.837297811608,0,1,1,0,1,1,0
13,0,25.15,331.85,0,13.194831013916502,1,0,1,0,0,0,0
42,1,95.25,3959.35,1,41.56797900262467,1,0,1,0,0,0,0
52,1,95.65,5088.4,0,53.19811813904861,0,1,1,0,0,0,0
46,1,85.0,3969.4,1,46.69882352941177,0,0,0,0,0,0,0
61,1,80.8,4860.85,0,60.15903465346536,1,0,1,0,1,0,1
29,0,24.85,788.05,0,31.7122736418511,0,0,1,1,1,1,0
25,1,54.75,1266.35,0,23.129680365296803,0,1,1,0,1,1,0
5,1,85.75,470.95,1,5.4921282798833815,0,0,0,0,0,0,0
15,0,50.75,688.2,0,13.560591133004928,0,0,0,0,1,1,0
19,1,20.15,387.7,0,19.24069478908189,0,0,1,1,1,0,1
44,1,20.05,845.25,0,42.1571072319202,0,0,1,1,1,0,1
6,1,98.25,560.6,1,5.7058524173028,0,0,0,0,0,0,0
58,1,71.6,4230.25,0,59.08170391061453,0,1,1,0,1,0,1
62,1,81.45,4983.05,0,61.179251074278696,0,1,1,0,1,1,0
70,0,58.4,4113.15,0,70.4306506849315,1,0,1,0,1,1,0
1,0,25.7,25.7,1,1.0,0,0,1,1,0,0,0
10,0,53.7,521.0,0,9.702048417132216,0,1,1,0,1,0,1
