customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio
6795,43,1,Two year,Mailed check,2.972975286431375,876.15,0,0.06913896014956686,0.0033932263726888946
6796,55,1,Month-to-month,Electronic check,4.443827035579329,4600.95,0,0.08079685519235143,0.0009658498865624119
6797,2,1,Month-to-month,Mailed check,4.037774210733707,113.55,1,2.0188871053668533,0.035559438227509524
6798,27,1,Month-to-month,Mailed check,4.234830879855301,1793.25,0,0.15684558814278893,0.0023615395956254294
6799,13,1,Month-to-month,Mailed check,4.25063580654847,886.7,0,0.3269719851191131,0.004793769940846362
6800,70,1,Two year,Mailed check,4.710880640410205,7737.55,0,0.06729829486300293,0.0006088336282686646
6801,14,1,One year,Mailed check,4.662967284714308,1348.9,1,0.33306909176530775,0.0034568665466041277
6802,19,1,One year,Bank transfer (automatic),4.492561241605437,1686.85,0,0.23645059166344407,0.002663284371227695
6803,20,1,Month-to-month,Bank transfer (automatic),4.489759334476764,1879.25,0,0.2244879667238382,0.0023891229663305915
6804,43,1,One year,Credit card (automatic),4.513602992462601,4013.8,0,0.10496751145261862,0.0011245211501476407
6805,5,1,Month-to-month,Mailed check,4.503691017038237,434.5,0,0.9007382034076474,0.010365226736566714
6806,70,1,One year,Bank transfer (automatic),4.65918477429433,7195.35,0,0.06655978248991899,0.0006475271910740033
6807,40,1,Two year,Mailed check,2.9496883350525844,780.1,0,0.07374220837631461,0.003781166946612722
6808,6,1,Two year,Credit card (automatic),3.0155349008501706,107.6,0,0.5025891501416951,0.02802541729414657
6809,39,1,Two year,Electronic check,4.609660091260944,3801.7,0,0.11819641259643444,0.00121252599922691
6810,4,1,Month-to-month,Electronic check,4.316821224548606,308.7,1,1.0792053061371516,0.013983871799639154
6811,15,0,Month-to-month,Electronic check,3.391147045808654,438.25,1,0.22607646972057693,0.007737928227743648
6812,1,0,Month-to-month,Electronic check,3.9189986191645714,50.35,1,3.9189986191645714,0.07783512649780677
6813,45,1,Month-to-month,Bank transfer (automatic),4.450852825603734,3778.1,0,0.09890784056897187,0.0011780664422867933
6814,64,0,Two year,Electronic check,3.8680711178989635,3147.5,1,0.060438611217171305,0.0012289344298328717
6815,57,1,Month-to-month,Credit card (automatic),4.543294782270004,5438.95,0,0.0797069260047369,0.0008353257121815799
6816,72,1,Two year,Bank transfer (automatic),4.246350085702971,5102.35,0,0.05897708452365237,0.0008322341834062678
6817,1,1,Month-to-month,Electronic check,4.252771798816619,70.3,1,4.252771798816619,0.06049462018231322
6818,72,1,Two year,Credit card (automatic),3.2523106009544382,1872.2,0,0.04517098056881164,0.0017371598124956938
6819,3,1,Two year,Mailed check,4.264087336809195,213.35,0,1.421362445603065,0.019986347957858894
6820,55,1,Month-to-month,Electronic check,4.593097604753822,5617.75,1,0.08351086554097858,0.0008176044866278888
6821,59,1,Month-to-month,Electronic check,4.536355869987732,5386.5,0,0.0768873876269107,0.0008421713301750175
6822,18,1,Month-to-month,Bank transfer (automatic),4.603669059861824,1776.95,1,0.2557593922145458,0.002590770173534328
6823,32,1,Month-to-month,Credit card (automatic),4.385769620952716,2483.05,1,0.13705530065477237,0.0017662832488080044
6824,4,1,Month-to-month,Bank transfer (automatic),3.9229629454664803,235.65,0,0.9807407363666201,0.01664741330560781
6825,66,1,Month-to-month,Credit card (automatic),4.387635873438392,5224.35,1,0.06647933141573321,0.0008398434012725778
6826,27,1,Month-to-month,Electronic check,4.398146016553765,2272.8,0,0.16289429690939872,0.0019351223233693086
6827,4,1,Month-to-month,Credit card (automatic),3.0301337002713233,83.75,0,0.7575334250678308,0.03618070089876207
6828,60,1,Month-to-month,Credit card (automatic),4.370080563655481,4663.4,0,0.07283467606092468,0.0009371018063334651
6829,8,1,Two year,Mailed check,2.94706710157271,201.7,0,0.36838338769658874,0.014611140810970303
6830,8,1,Two year,Credit card (automatic),2.975529566236472,125.0,0,0.371941195779559,0.023804236529891776
6831,35,1,Two year,Mailed check,3.005682604407159,684.4,0,0.08587664584020455,0.00439170456517703
6832,7,1,Month-to-month,Electronic check,4.463606621666305,620.35,1,0.6376580888094721,0.007195303653850737
6833,53,1,Two year,Mailed check,3.039749158970765,1146.05,0,0.05735375771642953,0.002652370454143157
6834,18,1,Month-to-month,Credit card (automatic),4.640537329825382,1806.35,0,0.25780762943474345,0.0025690133860134428
6835,15,0,Two year,Mailed check,3.6584202466292277,603.0,0,0.24389468310861517,0.0060670319181247555
6836,67,1,One year,Bank transfer (automatic),4.481871969643598,5798.3,0,0.06689361148721788,0.0007729631046416361
6837,6,1,Month-to-month,Electronic check,4.4331949212482815,519.15,1,0.7388658202080469,0.008539333374262317
6838,6,1,Month-to-month,Electronic check,4.378269585796169,497.6,0,0.7297115976326949,0.00879877328335243
6839,13,1,Month-to-month,Mailed check,4.59511985013459,1301.7,1,0.35347075770266073,0.0035300913037831986
6840,11,1,Month-to-month,Electronic check,4.612642200826793,1129.75,1,0.4193311091660721,0.004082887542223317
6841,1,1,Month-to-month,Mailed check,2.9601050959108397,19.3,0,2.9601050959108397,0.15337332103164972
6842,5,1,Month-to-month,Mailed check,4.020877410340228,266.95,0,0.8041754820680456,0.015062286609253524
6843,13,1,One year,Mailed check,2.9932291433358724,257.0,0,0.23024839564122096,0.011646806005197947
6844,9,1,Month-to-month,Bank transfer (automatic),4.51906748693468,865.8,1,0.5021186096594089,0.0052195281669377225
6845,29,1,Month-to-month,Mailed check,4.495913200051142,2623.65,0,0.15503148965693592,0.0017136101233209999
6846,1,1,Month-to-month,Mailed check,3.825375198702474,45.85,0,3.825375198702474,0.08343239255621535
6847,1,1,Month-to-month,Mailed check,4.376385754783795,79.55,1,4.376385754783795,0.05501427724429661
6848,18,1,Month-to-month,Mailed check,4.024458434757935,1082.8,0,0.2235810241532186,0.0037167144761340366
6849,2,1,Month-to-month,Credit card (automatic),4.23410650459726,147.8,0,2.11705325229863,0.028647540626503785
6850,30,1,Month-to-month,Bank transfer (automatic),4.425445255041403,2570.2,0,0.14751484183471344,0.00172182913977177
6851,66,1,Two year,Bank transfer (automatic),4.185098925490565,4378.9,0,0.06341058978016008,0.0009557420643290702
6852,38,1,Two year,Bank transfer (automatic),4.552823705615882,3616.25,0,0.11981115014778637,0.0012589903091920864
6853,44,1,Month-to-month,Mailed check,4.12552017969055,2924.05,0,0.09376182226569432,0.001410892488052718
6854,54,1,Month-to-month,Electronic check,4.7104306966455844,6014.85,1,0.08723019808602935,0.0007831335272942109
6855,2,1,Month-to-month,Mailed check,2.995732273553991,32.7,0,1.4978661367769954,0.09161260775394467
6856,42,1,One year,Mailed check,4.215086179918229,2882.25,0,0.10035919475995783,0.0014624290675403692
6857,58,1,Two year,Credit card (automatic),3.224857896545748,1509.9,0,0.055600998216306,0.0021358089254558234
6858,58,1,Month-to-month,Electronic check,4.530985287798715,5305.05,0,0.07812043599652957,0.0008540890826285736
6859,25,1,Month-to-month,Electronic check,4.489759334476764,2368.4,1,0.17959037337907055,0.001895693014050314
6860,71,1,Two year,Mailed check,4.712229258281499,7985.9,0,0.06636942617297886,0.0005900686532866051
6861,37,1,Month-to-month,Bank transfer (automatic),4.623991940228679,3545.35,1,0.12497275514131564,0.001304241313333995
6862,14,1,Month-to-month,Electronic check,4.517976974285714,1301.0,1,0.32271264102040814,0.003472695598989788
6863,4,1,Month-to-month,Electronic check,4.486949554600661,372.45,1,1.1217373886501651,0.012047119222984725
6864,48,1,One year,Bank transfer (automatic),4.104294893075269,2985.25,0,0.08550614360573477,0.0013748580162717592
6865,3,0,Month-to-month,Electronic check,3.2308043957334744,77.75,1,1.0769347985778248,0.041553754285961086
6866,8,1,Two year,Mailed check,4.182050142641207,564.35,0,0.5227562678301508,0.007410383879934803
6867,1,1,Month-to-month,Electronic check,4.558602550171757,95.45,1,4.558602550171757,0.04775906286193564
6868,67,1,Two year,Bank transfer (automatic),2.9932291433358724,1311.75,0,0.04467506184083392,0.002281859457469695
6869,13,1,Month-to-month,Electronic check,4.511957804265912,1135.7,1,0.347073677251224,0.003972843008070716
6870,45,1,One year,Credit card (automatic),3.9917579734469997,2319.8,1,0.08870573274326667,0.0017207336724920249
6871,49,1,Month-to-month,Bank transfer (automatic),4.312140507209715,3720.35,0,0.08800286749407582,0.0011590685035573845
6872,52,1,Month-to-month,Bank transfer (automatic),4.549657476057832,5025.8,0,0.08749341300111216,0.0009052603517962975
6873,63,1,One year,Credit card (automatic),4.396299293960601,5224.5,0,0.06978252847556508,0.0008414775182238684
6874,68,1,Two year,Bank transfer (automatic),4.489198009735671,6185.8,0,0.06601761779023045,0.0007257263425483641
6875,31,1,Month-to-month,Mailed check,3.8958936234982624,1498.55,0,0.12567398785478265,0.002599775532013121
6876,64,1,Two year,Credit card (automatic),2.9678470700644555,1208.6,0,0.04637261046975712,0.0024556073722194734
6877,62,1,One year,Electronic check,4.647271362006727,6613.65,0,0.07495598970978591,0.0007026787571169818
6878,1,1,Month-to-month,Bank transfer (automatic),4.244200317766478,69.7,1,4.244200317766478,0.0608924005418433
6879,6,1,Month-to-month,Electronic check,4.4942386252808095,573.3,1,0.749039770880135,0.007839244069912455
6880,21,1,Month-to-month,Electronic check,4.454928522657548,1818.9,0,0.21213945345988325,0.00244924323638328
6881,72,1,Two year,Bank transfer (automatic),3.2268439945173775,1787.35,0,0.04481727770163024,0.0018053789098483105
6882,32,0,Month-to-month,Electronic check,3.5596246182566738,1051.05,0,0.11123826932052105,0.003386731952101873
6883,71,1,One year,Credit card (automatic),4.6016640466588035,7181.25,0,0.06481216967125075,0.0006407887271239413
6884,34,1,Month-to-month,Bank transfer (automatic),4.6572881402501976,3688.6,0,0.13697906294853524,0.0012626167489698523
6885,3,0,Month-to-month,Electronic check,3.5596246182566738,99.75,1,1.1865415394188912,0.035685459832147104
6886,12,1,Month-to-month,Credit card (automatic),4.300680995219929,871.4,1,0.35839008293499414,0.004935369514826635
6887,8,1,Month-to-month,Electronic check,4.618579872898009,780.5,1,0.5773224841122512,0.005917463001791172
6888,35,1,Two year,Bank transfer (automatic),3.190476350346503,821.6,0,0.09115646715275723,0.003883247748717749
6889,3,1,Month-to-month,Electronic check,4.390738575275903,239.45,0,1.4635795250919676,0.018336765818650673
6890,3,1,Month-to-month,Mailed check,4.498141613229568,244.45,0,1.4993805377431892,0.01840107021161615
6891,53,1,One year,Electronic check,4.11251186617755,3357.9,0,0.07759456351278396,0.0012247273195084873
6892,4,0,Month-to-month,Electronic check,3.3690184832979204,129.6,0,0.8422546208244801,0.02599551298840988
6893,48,1,One year,Bank transfer (automatic),4.602165676967792,4977.2,0,0.09587845160349567,0.0009246495372835716
6894,6,1,Month-to-month,Credit card (automatic),4.023564380161053,365.35,1,0.6705940633601756,0.011012903736584242
6895,3,1,Month-to-month,Electronic check,4.662495252607361,334.65,1,1.5541650842024535,0.013932452570169911
6896,54,0,Two year,Credit card (automatic),3.828641396489095,2424.05,0,0.07090076660164991,0.0015794399440973144
6897,1,1,Month-to-month,Mailed check,3.783052624131186,43.95,1,3.783052624131186,0.08607628268785406
6898,62,1,Month-to-month,Bank transfer (automatic),4.387014176184921,4981.15,0,0.07075829316427291,0.0008807231615560505
6899,22,1,One year,Mailed check,4.605670061029742,2090.25,0,0.20934863913771554,0.002203406320310844
6900,1,1,Month-to-month,Bank transfer (automatic),3.8088822465086327,45.1,1,3.8088822465086327,0.08445415180728676
6901,51,1,One year,Bank transfer (automatic),4.543294782270004,4905.75,0,0.0890842114170589,0.0009261162477235905
6902,30,1,One year,Credit card (automatic),4.233381604239311,2038.7,0,0.14111272014131035,0.0020765103272866584
6903,56,1,One year,Credit card (automatic),4.226103551734458,4014.0,0,0.07546613485240104,0.0010528409446274186
6904,35,1,One year,Electronic check,4.23410650459726,2441.7,0,0.1209744715599217,0.001734081379611443
6905,64,0,Month-to-month,Electronic check,3.780774718818192,2751.0,0,0.05907460498153425,0.001374327415055686
6906,30,0,Month-to-month,Electronic check,3.7954891891721947,1307.8,0,0.12651630630573982,0.002902193905163018
6907,25,1,Two year,Mailed check,2.928523523860541,383.65,0,0.11714094095442164,0.007633320797238476
6908,41,1,Month-to-month,Bank transfer (automatic),4.2520603082138555,2868.05,1,0.10370878800521599,0.0014825614296172854
6909,9,1,Month-to-month,Electronic check,4.013676659154646,449.75,1,0.44596407323940507,0.008924239375552298
6910,1,1,Month-to-month,Mailed check,3.980615796893758,53.55,0,3.980615796893758,0.07433456203349688
6911,70,1,Two year,Electronic check,4.741447804280639,7882.5,0,0.06773496863258056,0.0006015157379360152
6912,57,1,Two year,Bank transfer (automatic),3.0007198150650303,1087.7,0,0.05264420728184264,0.0027587752276041467
6913,9,1,Month-to-month,Electronic check,4.448516375942715,791.7,0,0.4942795973269683,0.005618941993106877
6914,69,1,One year,Bank transfer (automatic),4.689051669968793,7493.05,0,0.06795727057925788,0.0006257867850833497
6915,43,1,Month-to-month,Electronic check,4.634728988229636,4414.3,1,0.10778439507510781,0.0010499352078992446
6916,72,1,Two year,Electronic check,4.583435693842085,6841.3,0,0.06365882908114007,0.0006699656050519762
6917,44,1,Two year,Bank transfer (automatic),2.972975286431375,819.95,0,0.06756762014616761,0.0036258007030079576
6918,72,1,Two year,Bank transfer (automatic),4.431411859854625,6052.25,0,0.06154738694242534,0.0007321924672402205
6919,33,1,One year,Electronic check,4.641984159110808,3361.05,1,0.14066618663972144,0.0013811113072137598
6920,54,1,Month-to-month,Credit card (automatic),4.493120682179469,4869.5,0,0.08320593855887905,0.0009227067834848483
6921,27,1,Two year,Credit card (automatic),2.9806186357439426,509.3,0,0.11039328280533121,0.005852382948643123
6922,54,1,Month-to-month,Bank transfer (automatic),4.380149874661021,4308.25,0,0.0811138865677967,0.0010166888817178719
6923,3,1,Month-to-month,Credit card (automatic),4.310127759130018,221.1,0,1.4367092530433394,0.01949401971564911
6924,53,1,One year,Bank transfer (automatic),4.3054155323020415,3833.95,0,0.08123425532645362,0.001122971226098943
6925,1,1,Month-to-month,Electronic check,4.239166146760841,69.35,1,4.239166146760841,0.06112712540390543
6926,15,1,One year,Mailed check,2.9338568698359038,294.95,0,0.19559045798906025,0.009946963450876093
6927,56,1,Month-to-month,Electronic check,4.302036008977389,4092.85,1,0.07682207158888195,0.001051110108842833
6928,5,1,Month-to-month,Credit card (automatic),4.165113633110308,316.9,0,0.8330227266220616,0.013143305879174214
6929,48,1,One year,Credit card (automatic),4.021773869387265,2651.2,0,0.08378695561223469,0.001516963589841304
6930,25,1,Month-to-month,Credit card (automatic),2.998229153752578,471.7,0,0.11992916615010313,0.006356220381073942
6931,3,1,Month-to-month,Credit card (automatic),4.319486116198983,216.75,1,1.439828705399661,0.0199284249882306
6932,58,1,One year,Bank transfer (automatic),4.5966338549658055,5720.95,0,0.07925230784423802,0.0008034738732143797
6933,10,1,Month-to-month,Bank transfer (automatic),4.038655656361512,503.25,0,0.4038655656361512,0.00802514785168706
6934,1,1,Month-to-month,Electronic check,4.242764567340374,69.6,1,4.242764567340374,0.06095926102500538
6935,71,1,Two year,Credit card (automatic),4.645832167706981,7365.3,0,0.06543425588319692,0.0006307729715974884
6936,65,1,Two year,Credit card (automatic),4.707726774313183,7245.9,0,0.07242656575866437,0.0006497090457104271
6937,5,1,Month-to-month,Electronic check,4.383899879055562,385.0,1,0.8767799758111124,0.011386752932611849
6938,28,0,Month-to-month,Mailed check,3.5765502691400166,961.4,0,0.127733938183572,0.0037201479812149123
6939,67,1,Two year,Bank transfer (automatic),4.247065649239764,4615.9,0,0.063389039540892,0.000920094813414451
6940,35,1,One year,Electronic check,4.490881039585964,3251.3,0,0.12831088684531325,0.0013812570478227057
6941,72,0,Two year,Credit card (automatic),4.019082077721554,3880.05,0,0.05582058441279936,0.0010358325479624111
6942,61,0,One year,Bank transfer (automatic),3.9259259105971376,3088.75,0,0.06435944115733012,0.0012710403595620032
6943,68,1,Two year,Credit card (automatic),2.995732273553991,1396.0,0,0.04405488637579398,0.00214594002403581
6944,1,0,Month-to-month,Bank transfer (automatic),3.417726683613366,30.5,1,3.417726683613366,0.1120566125774874
