tenure,PhoneService,Contract,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_tenure_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check
1,1,0,69.65,69.65,1,69.65,0,0,0,0
18,1,0,75.4,1380.4,0,4.188888888888889,0,0,0,0
10,1,0,100.6,1060.2,1,10.06,0,0,0,0
65,1,3,71.0,4386.2,0,1.0923076923076922,1,0,1,0
1,1,0,86.0,86.0,1,86.0,0,0,0,0
53,1,1,106.95,5785.5,1,2.017924528301887,0,1,1,0
3,1,1,21.2,52.05,0,7.066666666666666,0,0,1,1
33,1,3,61.05,2018.4,0,1.85,0,0,1,1
3,0,0,29.6,79.45,1,9.866666666666667,0,0,0,0
34,1,1,79.95,2727.3,0,2.351470588235294,1,0,1,0
14,1,3,19.7,263.65,0,1.407142857142857,0,0,1,1
13,1,0,20.3,275.4,0,1.5615384615384615,0,0,1,1
46,0,1,59.9,2816.65,1,1.3021739130434782,1,0,1,0
23,1,1,24.35,538.5,0,1.058695652173913,0,0,1,1
47,1,3,19.75,948.9,0,0.4202127659574468,0,0,1,1
17,1,0,50.3,846.8,0,2.9588235294117644,0,0,1,1
49,1,0,95.6,4783.5,1,1.9510204081632647,0,0,0,0
59,0,0,50.25,2997.45,0,0.8516949152542372,0,0,0,0
69,1,3,85.35,5897.4,0,1.2369565217391305,0,1,1,0
11,0,1,41.6,470.6,1,3.7818181818181817,0,0,0,0
10,1,0,51.65,524.5,0,5.165,0,0,1,1
12,1,3,24.0,269.65,0,2.0,1,0,1,0
45,1,0,100.85,4740.0,1,2.241111111111111,0,1,1,0
39,1,0,59.85,2341.5,0,1.5346153846153847,0,0,1,1
71,1,3,25.45,1789.65,0,0.3584507042253521,0,1,1,0
71,1,3,23.9,1626.4,0,0.3366197183098591,0,1,1,0
33,1,1,24.15,800.3,0,0.7318181818181818,0,1,1,0
67,1,0,75.7,5060.85,0,1.129850746268657,0,0,1,1
37,0,0,40.2,1448.8,1,1.0864864864864865,1,0,1,0
49,1,0,84.5,4254.85,1,1.7244897959183674,0,0,0,0
9,1,0,50.85,466.6,0,5.65,0,0,1,1
52,1,3,91.6,4627.8,0,1.7615384615384615,0,1,1,0
70,1,1,98.9,6838.6,0,1.412857142857143,0,0,0,0
1,1,0,85.0,85.0,0,85.0,0,0,0,0
14,1,0,78.95,1101.85,1,5.639285714285714,0,0,0,0
1,1,0,44.3,44.3,0,44.3,0,0,1,1
1,1,0,20.2,20.2,1,20.2,0,0,1,1
52,1,1,80.2,4297.6,0,1.5423076923076924,0,0,1,1
6,1,0,60.9,414.1,0,10.15,0,0,1,1
7,0,0,34.2,256.6,0,4.885714285714286,0,0,1,1
47,1,0,85.2,3969.35,1,1.8127659574468085,1,0,1,0
26,1,1,87.15,2274.1,0,3.351923076923077,0,1,1,0
25,1,0,54.3,1296.8,0,2.172,0,0,0,0
69,1,3,19.1,1268.85,0,0.2768115942028986,0,0,1,1
72,1,3,112.75,8192.6,0,1.5659722222222223,0,1,1,0
4,1,0,19.95,59.25,0,4.9875,0,0,1,1
59,1,3,19.5,1147.85,0,0.3305084745762712,0,0,1,1
67,1,3,65.55,4361.55,0,0.978358208955224,1,0,1,0
26,1,0,78.8,2006.1,0,3.0307692307692307,0,0,0,0
27,1,1,78.2,2078.95,0,2.8962962962962964,0,0,1,1
72,1,3,105.25,7609.75,0,1.4618055555555556,1,0,1,0
6,1,0,89.25,487.05,0,14.875,0,0,0,0
62,1,3,20.65,1218.45,0,0.3330645161290322,0,1,1,0
20,1,1,68.7,1416.2,0,3.435,0,0,0,0
6,1,0,78.65,483.3,0,13.108333333333334,0,1,1,0
51,1,3,24.75,1234.6,0,0.4852941176470588,0,0,1,1
61,1,3,19.75,1311.6,0,0.3237704918032787,0,1,1,0
62,1,0,89.1,5618.3,0,1.4370967741935483,0,0,0,0
72,1,3,84.7,6185.15,0,1.176388888888889,1,0,1,0
13,1,0,98.0,1237.85,1,7.538461538461538,0,0,0,0
5,1,0,94.45,498.1,1,18.89,0,0,0,0
3,1,0,105.0,294.45,1,35.0,0,0,0,0
26,1,0,93.85,2381.55,1,3.609615384615384,0,0,0,0
13,1,0,59.9,788.35,0,4.607692307692307,0,0,0,0
38,1,3,19.95,756.4,0,0.525,0,0,1,1
8,1,0,84.0,613.4,1,10.5,0,0,0,0
34,1,0,108.9,3625.2,0,3.2029411764705884,0,0,0,0
18,0,0,33.6,550.35,0,1.8666666666666667,0,0,1,1
56,1,1,85.85,4793.8,0,1.5330357142857145,0,0,1,1
36,0,0,34.85,1267.2,0,0.9680555555555556,1,0,1,0
9,0,0,48.75,442.2,1,5.416666666666667,0,0,0,0
1,1,0,84.85,84.85,1,84.85,0,0,0,0
12,1,0,56.65,654.85,1,4.720833333333333,0,0,1,1
57,1,0,95.3,5567.45,0,1.6719298245614034,0,1,1,0
42,1,1,73.9,3160.55,1,1.7595238095238095,0,1,1,0
33,1,3,24.5,740.3,1,0.7424242424242424,0,0,1,1
70,1,3,84.6,5706.2,0,1.2085714285714284,1,0,1,0
68,0,0,44.95,3085.35,0,0.661029411764706,0,0,0,0
1,0,0,24.7,24.7,0,24.7,0,0,0,0
37,1,0,100.3,3541.4,0,2.710810810810811,0,1,1,0
4,1,0,25.45,84.2,0,6.3625,0,0,1,1
1,1,0,50.7,50.7,0,50.7,0,0,1,1
20,0,0,55.0,1165.55,0,2.75,0,1,1,0
72,1,3,68.4,4855.35,0,0.95,1,0,1,0
31,1,0,89.9,2806.9,1,2.9000000000000004,0,0,0,0
18,1,0,78.55,1422.65,1,4.363888888888889,0,0,0,0
11,1,0,55.05,608.15,0,5.004545454545454,1,0,1,0
33,1,3,19.8,641.35,0,0.6,0,1,1,0
62,1,1,84.45,4959.15,0,1.3620967741935484,0,0,0,0
1,0,0,35.9,35.9,0,35.9,0,0,1,1
16,1,0,80.75,1321.3,0,5.046875,1,0,1,0
22,1,1,78.65,1663.75,0,3.575,0,0,1,1
49,1,0,61.75,3024.15,0,1.260204081632653,1,0,1,0
36,1,1,63.7,2188.5,0,1.7694444444444446,0,1,1,0
42,1,0,99.45,4138.05,1,2.367857142857143,0,0,0,0
4,0,0,25.2,102.5,1,6.3,1,0,1,0
12,1,1,74.05,872.65,1,6.170833333333333,0,0,1,1
31,1,0,87.6,2724.25,0,2.825806451612903,0,0,0,0
5,1,0,89.15,413.25,0,17.830000000000002,0,0,0,0
66,1,3,20.0,1374.2,0,0.303030303030303,0,1,1,0
15,1,0,55.0,757.1,1,3.6666666666666665,0,1,1,0
64,1,3,104.4,6692.65,0,1.63125,1,0,1,0
10,1,0,20.05,218.5,0,2.005,0,1,1,0
7,1,0,89.75,608.8,1,12.821428571428571,0,0,0,0
29,0,0,34.3,1004.75,0,1.182758620689655,0,0,0,0
57,1,3,20.65,1125.6,0,0.3622807017543859,1,0,1,0
46,1,0,84.25,3847.6,0,1.8315217391304348,0,0,1,1
53,1,3,19.65,978.0,0,0.370754716981132,1,0,1,0
17,1,1,79.85,1387.35,0,4.697058823529411,0,1,1,0
38,1,3,20.2,746.05,0,0.531578947368421,0,0,1,1
15,1,1,19.8,304.6,0,1.32,0,0,1,1
22,0,0,50.35,1098.85,0,2.288636363636364,0,0,0,0
14,1,0,85.15,1139.2,1,6.082142857142857,0,0,0,0
57,1,1,74.6,4368.95,0,1.3087719298245613,1,0,1,0
11,1,0,79.15,827.7,0,7.195454545454546,0,1,1,0
1,1,3,20.35,20.35,0,20.35,0,0,1,1
12,1,3,21.05,262.05,0,1.7541666666666669,1,0,1,0
3,1,0,94.6,279.55,1,31.53333333333333,0,0,0,0
36,1,0,94.7,3512.5,0,2.6305555555555555,0,0,0,0
16,1,0,94.25,1483.25,1,5.890625,0,0,0,0
65,1,1,72.45,4653.85,1,1.1146153846153846,0,1,1,0
2,1,0,74.95,151.75,0,37.475,0,0,0,0
42,1,0,105.2,4400.75,1,2.5047619047619047,0,0,0,0
72,1,3,111.95,8033.1,0,1.5548611111111112,1,0,1,0
62,1,3,19.85,1253.65,0,0.3201612903225806,1,0,1,0
6,1,0,89.75,552.65,0,14.958333333333334,0,0,0,0
48,1,3,20.05,1036.0,0,0.4177083333333333,0,0,1,1
35,1,3,108.95,4025.5,0,3.112857142857143,0,0,0,0
52,1,1,19.65,928.4,0,0.3778846153846154,0,1,1,0
1,0,0,24.9,24.9,0,24.9,0,0,1,1
6,1,0,82.85,460.25,1,13.808333333333332,0,0,0,0
71,1,3,93.2,6506.15,0,1.3126760563380282,0,1,1,0
67,1,1,84.8,5598.3,0,1.2656716417910447,1,0,1,0
60,1,1,71.75,4374.55,0,1.1958333333333333,0,0,0,0
23,0,0,30.35,678.75,0,1.3195652173913044,1,0,1,0
39,0,1,54.85,2191.7,0,1.4064102564102563,1,0,1,0
15,1,1,19.5,239.75,0,1.3,0,0,1,1
53,1,0,103.85,5485.5,1,1.9594339622641508,0,0,0,0
24,1,3,24.2,609.05,0,1.0083333333333333,0,0,1,1
37,1,0,19.35,683.75,0,0.522972972972973,0,0,0,0
5,1,0,83.6,404.2,1,16.72,0,0,0,0
50,1,1,100.65,5189.75,0,2.013,0,0,0,0
54,1,1,94.1,5060.9,0,1.7425925925925925,0,1,1,0
3,1,0,74.55,233.65,0,24.85,0,0,0,0
68,1,1,108.45,7176.55,1,1.5948529411764707,0,0,0,0
5,1,0,56.15,291.45,0,11.23,0,0,0,0
33,1,3,20.35,689.75,0,0.6166666666666667,0,0,1,1
41,1,1,80.55,3263.9,0,1.9646341463414636,0,0,0,0
34,0,1,61.25,1993.2,0,1.8014705882352944,0,0,1,1
13,1,0,20.45,254.5,0,1.573076923076923,0,0,1,1
20,1,0,18.9,347.65,0,0.945,0,1,1,0
51,1,3,19.6,967.9,0,0.3843137254901961,0,1,1,0
3,1,0,91.5,242.95,1,30.5,0,1,1,0
41,1,0,45.2,1841.9,0,1.102439024390244,1,0,1,0
13,1,0,19.45,232.1,0,1.4961538461538462,0,1,1,0
35,1,3,25.45,809.25,0,0.7271428571428571,1,0,1,0
12,1,0,80.85,866.45,1,6.7375,1,0,1,0
4,1,0,94.9,360.55,0,23.725,0,0,1,1
43,0,0,49.05,2076.2,1,1.1406976744186046,1,0,1,0
12,0,0,29.3,355.9,0,2.441666666666667,0,0,1,1
68,1,0,105.3,7299.65,1,1.548529411764706,0,0,0,0
25,1,0,88.95,2291.2,1,3.5580000000000003,0,0,0,0
7,1,1,20.25,129.15,0,2.892857142857143,0,0,1,1
66,1,1,110.85,7491.75,1,1.6795454545454545,0,0,0,0
53,1,1,110.5,5835.5,0,2.0849056603773586,0,0,0,0
63,1,0,109.4,7031.45,0,1.7365079365079366,1,0,1,0
70,1,3,114.2,7723.9,1,1.6314285714285717,1,0,1,0
27,0,0,36.5,1032.0,1,1.351851851851852,1,0,1,0
1,1,0,70.75,70.75,1,70.75,0,0,1,1
5,1,0,19.95,109.6,0,3.99,0,0,1,1
37,1,1,19.6,727.8,0,0.5297297297297298,0,0,1,1
3,0,0,40.15,130.75,1,13.383333333333333,0,0,1,1
12,1,0,76.6,893.0,0,6.383333333333333,0,0,0,0
38,1,1,19.6,763.1,0,0.5157894736842106,0,1,1,0
9,1,0,85.3,781.4,0,9.477777777777778,0,1,1,0
13,1,0,65.85,902.25,0,5.065384615384615,0,0,0,0
29,1,0,94.45,2653.65,1,3.256896551724138,0,0,0,0
47,1,3,20.05,1016.7,0,0.4265957446808511,0,1,1,0
61,1,0,99.4,5943.65,0,1.6295081967213116,1,0,1,0
16,1,0,20.0,275.7,0,1.25,0,0,1,1
41,1,3,78.45,3126.45,0,1.9134146341463416,0,0,0,0
43,1,3,25.1,1070.15,0,0.5837209302325582,0,0,0,0
36,1,0,97.35,3457.9,1,2.7041666666666666,1,0,1,0
6,1,0,55.0,340.4,0,9.166666666666666,0,0,0,0
58,1,1,71.1,4299.2,0,1.225862068965517,0,1,1,0
19,1,0,61.55,1093.2,0,3.2394736842105263,0,1,1,0
11,1,0,45.9,521.9,0,4.172727272727273,1,0,1,0
39,0,1,40.3,1630.4,0,1.0333333333333332,1,0,1,0
8,1,0,87.1,713.6,0,10.8875,0,0,0,0
26,1,0,49.5,1265.65,0,1.9038461538461535,0,0,1,1
53,1,0,73.8,4003.85,0,1.3924528301886792,0,1,1,0
70,1,3,19.2,1401.4,0,0.2742857142857143,0,0,1,1
1,0,0,45.3,45.3,1,45.3,0,0,1,1
59,1,3,25.0,1510.5,0,0.423728813559322,0,0,1,1
2,1,0,94.95,178.1,1,47.475,0,0,0,0
7,0,1,35.3,264.8,0,5.042857142857143,0,0,1,1
12,1,0,44.55,480.6,1,3.7125,0,0,0,0
59,1,1,76.75,4541.9,0,1.3008474576271187,0,1,1,0
61,1,3,81.0,4976.15,0,1.3278688524590163,1,0,1,0
72,1,3,105.55,7542.25,0,1.4659722222222222,1,0,1,0
13,1,0,18.8,251.25,0,1.446153846153846,0,0,1,1
64,1,1,24.9,1595.5,0,0.3890625,0,0,1,1
1,0,0,23.45,23.45,1,23.45,0,0,0,0
10,1,1,64.9,685.55,0,6.49,0,0,1,1
65,1,1,61.35,3874.1,0,0.943846153846154,1,0,1,0
62,1,3,113.95,6891.4,0,1.837903225806452,0,0,1,1
55,1,1,90.15,4916.95,0,1.6390909090909092,0,0,0,0
25,1,0,54.1,1373.0,0,2.164,0,0,0,0
1,0,0,29.7,29.7,1,29.7,0,0,1,1
1,1,0,49.8,49.8,0,49.8,0,1,1,0
59,1,0,101.1,6039.9,1,1.7135593220338985,0,0,0,0
64,1,3,24.4,1548.65,0,0.38125,1,0,1,0
36,1,0,95.0,3440.25,0,2.638888888888889,1,0,1,0
3,1,0,50.65,151.3,1,16.883333333333333,0,0,1,1
61,1,3,69.9,4226.7,0,1.1459016393442625,0,0,1,1
26,0,1,39.95,1023.75,0,1.5365384615384616,1,0,1,0
1,1,0,55.4,55.4,1,55.4,0,0,0,0
1,1,0,90.6,90.6,1,90.6,0,0,0,0
68,1,3,103.25,7074.4,0,1.5183823529411764,0,1,1,0
2,1,0,86.85,156.35,1,43.425,0,0,1,1
72,1,3,94.25,6849.75,0,1.3090277777777777,1,0,1,0
71,0,3,47.05,3263.6,0,0.6626760563380282,0,0,0,0
57,1,3,20.55,1252.85,0,0.3605263157894737,0,1,1,0
4,1,0,19.65,67.55,0,4.9125,0,0,1,1
1,1,0,70.2,70.2,0,70.2,0,0,0,0
72,1,3,81.0,5750.0,0,1.125,0,1,1,0
21,1,1,75.9,1549.75,0,3.6142857142857143,1,0,1,0
71,1,3,24.7,1810.55,0,0.3478873239436619,1,0,1,0
29,1,0,99.05,2952.85,1,3.4155172413793102,1,0,1,0
69,1,3,110.25,7467.55,0,1.5978260869565215,0,1,1,0
64,1,3,85.0,5484.4,0,1.328125,0,1,1,0
16,1,0,19.75,294.9,0,1.234375,0,1,1,0
4,1,1,23.9,97.5,0,5.975,0,0,0,0
52,1,1,111.25,5916.45,1,2.139423076923077,0,1,1,0
2,1,0,55.1,113.35,1,27.55,0,0,1,1
1,1,0,19.95,19.95,0,19.95,0,0,1,1
18,0,0,25.15,476.8,0,1.397222222222222,0,0,1,1
2,1,0,54.15,101.65,0,27.075,0,0,1,1
19,1,0,59.8,1130.85,0,3.147368421052632,0,0,1,1
40,1,0,83.85,3532.25,0,2.09625,1,0,1,0
66,1,1,104.9,6891.45,0,1.5893939393939396,0,0,0,0
21,1,0,75.3,1570.7,0,3.5857142857142854,0,0,1,1
8,1,0,66.65,520.95,0,8.33125,0,0,0,0
72,1,3,109.5,7854.9,0,1.5208333333333333,0,1,1,0
48,1,1,73.85,3581.4,0,1.5385416666666665,1,0,1,0
69,1,3,19.3,1447.9,0,0.2797101449275362,1,0,1,0
72,1,3,118.2,8547.15,0,1.6416666666666666,0,0,0,0
14,1,1,51.45,727.85,0,3.675,0,1,1,0
6,1,0,59.45,357.6,0,9.908333333333331,0,0,0,0
8,1,3,19.5,159.35,0,2.4375,1,0,1,0
17,1,1,19.55,280.85,0,1.15,0,0,1,1
65,1,1,93.55,6069.25,0,1.439230769230769,0,0,0,0
57,1,1,59.3,3274.35,0,1.0403508771929824,0,0,1,1
13,1,0,102.25,1359.0,1,7.865384615384615,0,1,1,0
19,1,0,95.9,1777.9,1,5.047368421052632,0,1,1,0
56,1,1,109.8,6109.65,0,1.9607142857142856,1,0,1,0
14,1,0,78.1,1122.4,0,5.578571428571428,0,0,0,0
52,0,0,39.9,2020.9,0,0.7673076923076922,0,0,0,0
58,1,3,64.9,3795.45,0,1.1189655172413795,0,1,1,0
47,1,0,95.05,4504.55,1,2.022340425531915,0,0,0,0
67,0,0,53.4,3579.15,0,0.7970149253731343,0,1,1,0
2,0,0,24.9,49.7,0,12.45,0,1,1,0
6,1,0,44.7,276.5,0,7.45,0,1,1,0
71,1,3,114.0,8175.9,0,1.6056338028169015,1,0,1,0
46,1,3,20.25,890.35,0,0.4402173913043478,1,0,1,0
5,1,0,53.85,259.8,1,10.77,0,1,1,0
67,1,0,83.85,5588.8,0,1.251492537313433,1,0,1,0
3,1,0,20.2,50.6,0,6.733333333333333,1,0,1,0
3,1,0,19.95,58.0,0,6.65,0,0,1,1
52,1,0,104.2,5568.35,1,2.003846153846154,0,0,0,0
42,1,0,50.25,2203.65,1,1.1964285714285714,0,0,0,0
50,1,1,20.35,938.95,0,0.407,0,0,1,1
23,1,0,90.0,2024.1,0,3.9130434782608696,0,0,0,0
67,0,3,54.2,3623.95,0,0.808955223880597,0,1,1,0
25,1,0,99.5,2369.05,1,3.98,0,0,0,0
39,1,1,99.1,3877.95,0,2.541025641025641,0,0,1,1
69,1,3,66.9,4577.9,0,0.9695652173913044,0,0,1,1
1,0,1,25.85,25.85,0,25.85,0,0,1,1
32,1,0,91.05,2871.5,0,2.8453125,0,0,0,0
9,1,0,71.0,672.55,1,7.888888888888889,0,0,0,0
16,1,0,93.2,1573.7,1,5.825,0,1,1,0
60,1,3,20.95,1270.55,0,0.3491666666666667,1,0,1,0
72,1,3,109.2,7711.45,0,1.5166666666666666,1,0,1,0
5,1,0,19.35,126.05,1,3.87,0,0,1,1
26,1,0,85.8,2193.65,0,3.3,0,1,1,0
3,1,0,19.85,64.55,1,6.616666666666667,0,0,1,1
2,1,0,19.65,31.2,0,9.825,0,0,0,0
2,1,1,20.5,38.25,0,10.25,1,0,1,0
36,1,1,89.65,3348.1,0,2.490277777777778,0,1,1,0
7,1,0,74.35,533.6,0,10.62142857142857,0,0,1,1
60,0,3,49.45,2907.55,0,0.8241666666666667,0,1,1,0
19,1,0,89.1,1620.8,0,4.689473684210526,0,0,0,0
45,1,3,75.15,3480.35,0,1.6700000000000002,0,1,1,0
4,1,0,70.65,293.85,0,17.6625,0,0,0,0
31,1,0,104.2,3243.45,1,3.361290322580645,0,0,0,0
47,1,0,90.05,4137.2,0,1.9159574468085103,0,0,0,0
1,1,0,79.25,79.25,1,79.25,0,0,0,0
1,1,0,44.9,44.9,1,44.9,1,0,1,0
1,1,0,19.4,19.4,0,19.4,0,1,1,0
59,1,0,88.75,5348.65,0,1.5042372881355932,0,1,1,0
10,1,0,70.1,659.65,1,7.01,0,0,0,0
35,1,0,91.0,3180.5,0,2.6,0,1,1,0
4,0,0,29.65,118.5,1,7.4125,0,0,0,0
32,1,1,90.8,3023.85,0,2.8375,0,0,0,0
43,1,0,77.85,3365.85,1,1.8104651162790697,0,0,0,0
4,1,0,54.3,195.3,1,13.575,0,0,0,0
54,1,3,18.95,1031.1,0,0.3509259259259259,0,0,1,1
11,1,0,95.15,997.65,1,8.65,1,0,1,0
66,1,3,102.4,6471.85,0,1.5515151515151515,1,0,1,0
61,1,1,99.9,6241.35,0,1.637704918032787,0,0,0,0
72,1,3,88.7,6501.35,0,1.2319444444444445,0,1,1,0
44,0,1,54.3,2317.1,0,1.2340909090909091,0,0,0,0
41,1,0,55.7,2237.55,0,1.3585365853658538,1,0,1,0
50,1,1,103.95,5231.3,0,2.079,0,0,0,0
47,1,1,110.85,5275.8,1,2.358510638297872,0,1,1,0
8,1,3,20.15,165.5,0,2.51875,0,0,1,1
18,1,0,20.05,358.5,0,1.113888888888889,0,0,1,1
72,1,3,91.95,6614.9,0,1.2770833333333331,0,1,1,0
1,1,0,80.5,80.5,1,80.5,0,0,0,0
42,1,0,55.65,2421.75,0,1.325,0,0,0,0
18,1,0,74.7,1294.6,0,4.15,0,0,0,0
13,1,1,104.15,1299.1,0,8.011538461538462,0,1,1,0
68,1,1,83.65,5733.4,0,1.2301470588235297,1,0,1,0
4,1,0,72.2,305.55,1,18.05,1,0,1,0
69,1,3,110.05,7430.75,0,1.594927536231884,0,1,1,0
17,1,0,51.5,900.5,1,3.0294117647058822,0,0,1,1
25,1,3,25.5,630.6,0,1.02,0,1,1,0
43,1,0,89.55,3856.75,1,2.082558139534884,0,0,1,1
59,1,3,19.5,1222.65,0,0.3305084745762712,0,1,1,0
5,1,0,80.7,374.8,0,16.14,0,0,0,0
21,1,1,77.5,1625.0,1,3.690476190476191,0,0,1,1
69,1,1,105.1,7234.8,0,1.5231884057971017,0,1,1,0
13,0,0,25.15,331.85,0,1.9346153846153844,1,0,1,0
42,1,0,95.25,3959.35,1,2.267857142857143,1,0,1,0
52,1,0,95.65,5088.4,0,1.839423076923077,0,1,1,0
46,1,0,85.0,3969.4,1,1.8478260869565215,0,0,0,0
61,1,3,80.8,4860.85,0,1.3245901639344262,1,0,1,0
29,0,1,24.85,788.05,0,0.856896551724138,0,0,1,1
25,1,1,54.75,1266.35,0,2.19,0,1,1,0
5,1,0,85.75,470.95,1,17.15,0,0,0,0
15,0,1,50.75,688.2,0,3.3833333333333333,0,0,0,0
19,1,3,20.15,387.7,0,1.0605263157894735,0,0,1,1
44,1,3,20.05,845.25,0,0.4556818181818182,0,0,1,1
6,1,0,98.25,560.6,1,16.375,0,0,0,0
58,1,3,71.6,4230.25,0,1.2344827586206897,0,1,1,0
62,1,1,81.45,4983.05,0,1.3137096774193548,0,1,1,0
70,0,1,58.4,4113.15,0,0.8342857142857143,1,0,1,0
1,0,0,25.7,25.7,1,25.7,0,0,1,1
10,0,3,53.7,521.0,0,5.37,0,1,1,0
26,1,1,19.6,471.85,0,0.7538461538461539,1,0,1,0
66,1,0,89.4,5976.9,0,1.3545454545454547,0,1,1,0
7,1,0,69.0,506.9,1,9.857142857142858,0,0,0,0
51,1,1,84.2,4299.75,0,1.6509803921568629,1,0,1,0
72,1,3,106.1,7548.6,0,1.473611111111111,0,1,1,0
65,1,3,25.75,1654.75,0,0.3961538461538461,0,0,1,1
2,1,0,46.05,80.35,1,23.025,1,0,1,0
70,1,1,64.95,4551.5,0,0.9278571428571428,1,0,1,0
72,1,3,85.45,6227.5,0,1.1868055555555557,0,1,1,0
1,1,0,20.05,20.05,0,20.05,0,0,1,1
1,1,0,76.4,76.4,1,76.4,0,0,1,1
5,1,0,100.5,514.0,1,20.1,0,0,0,0
3,1,0,20.7,57.5,0,6.9,0,0,1,1
58,1,3,25.3,1474.35,0,0.4362068965517242,0,1,1,0
22,0,0,40.05,880.2,1,1.820454545454545,0,0,1,1
33,1,0,100.6,3270.25,0,3.0484848484848484,1,0,1,0
1,1,0,69.95,69.95,1,69.95,0,0,0,0
54,1,0,74.0,3919.15,0,1.3703703703703705,1,0,1,0
72,1,3,99.4,7285.7,0,1.3805555555555555,0,0,0,0
1,1,0,93.3,93.3,1,93.3,0,0,0,0
3,1,0,49.15,169.05,1,16.383333333333333,0,0,0,0
72,1,3,107.45,7658.3,0,1.4923611111111112,0,1,1,0
72,1,3,83.6,5959.3,0,1.161111111111111,0,1,1,0
54,1,0,99.05,5295.7,0,1.8342592592592597,0,1,1,0
59,1,1,80.1,4693.2,0,1.3576271186440676,0,0,0,0
54,1,3,65.3,3512.9,0,1.2092592592592593,1,0,1,0
60,1,3,89.55,5231.2,0,1.4925,0,0,0,0
60,0,3,60.8,3603.45,0,1.0133333333333332,0,1,1,0
3,1,0,74.5,217.45,0,24.83333333333333,0,0,0,0
69,1,3,99.15,6875.35,0,1.4369565217391305,1,0,1,0
1,1,0,19.25,19.25,0,19.25,0,0,0,0
50,0,0,39.45,2021.35,0,0.789,0,1,1,0
56,0,0,44.85,2564.95,0,0.8008928571428572,0,1,1,0
60,1,3,97.2,5611.75,0,1.62,0,0,0,0
69,1,1,110.55,7610.1,0,1.6021739130434782,0,0,1,1
1,0,0,35.05,35.05,1,35.05,0,0,1,1
1,1,0,73.0,73.0,1,73.0,0,0,0,0
3,1,0,19.9,45.75,0,6.633333333333333,0,0,1,1
60,1,3,76.95,4543.95,0,1.2825,1,0,1,0
13,0,3,35.4,450.4,0,2.723076923076923,0,0,1,1
62,1,3,20.45,1297.35,0,0.3298387096774193,1,0,1,0
45,1,1,96.75,4442.75,0,2.15,1,0,1,0
25,0,1,54.2,1423.15,0,2.168,0,0,0,0
44,1,3,100.1,4378.35,0,2.275,1,0,1,0
2,1,0,45.25,74.2,0,22.625,0,0,1,1
33,1,0,83.85,2716.3,1,2.5409090909090906,0,1,1,0
1,1,0,70.1,70.1,1,70.1,0,0,0,0
22,1,1,20.85,450.65,0,0.9477272727272728,1,0,1,0
35,0,0,33.45,1175.85,0,0.9557142857142858,0,0,1,1
29,1,3,20.2,558.8,0,0.696551724137931,0,0,1,1
27,1,1,85.9,2220.1,0,3.1814814814814816,0,0,0,0
54,1,1,61.0,3283.05,0,1.1296296296296295,0,0,0,0
2,1,0,70.65,142.35,1,35.325,0,0,0,0
57,1,1,86.9,4939.25,0,1.524561403508772,0,0,0,0
62,1,3,69.4,4237.5,0,1.1193548387096774,1,0,1,0
15,1,1,20.35,335.95,0,1.356666666666667,0,1,1,0
2,1,0,20.35,33.2,1,10.175,0,0,1,1
70,1,3,104.3,7188.5,0,1.49,1,0,1,0
21,1,0,44.95,926.25,0,2.1404761904761904,0,0,0,0
23,1,1,49.45,1119.35,0,2.15,0,0,0,0
6,1,1,20.6,116.6,0,3.4333333333333336,0,0,1,1
4,1,3,19.55,68.8,0,4.8875,0,1,1,0
3,1,0,99.0,287.4,1,33.0,0,1,1,0
23,1,0,93.5,2341.55,0,4.065217391304348,0,0,0,0
26,0,1,54.55,1362.85,0,2.098076923076923,0,1,1,0
8,1,0,20.05,163.6,0,2.50625,0,0,1,1
26,1,0,83.95,2254.2,1,3.228846153846154,0,0,0,0
2,1,0,79.45,145.15,0,39.725,0,0,0,0
67,1,3,116.2,7752.3,1,1.7343283582089553,0,1,1,0
71,1,3,93.7,6585.35,1,1.319718309859155,1,0,1,0
59,1,1,79.85,4786.1,0,1.3533898305084744,0,1,1,0
39,1,1,100.0,3835.55,0,2.5641025641025643,0,0,0,0
21,1,3,19.6,397.0,0,0.9333333333333332,0,0,1,1
1,1,0,19.7,19.7,1,19.7,0,0,1,1
48,1,3,20.2,1027.25,0,0.4208333333333333,1,0,1,0
31,0,1,50.4,1580.1,0,1.6258064516129032,0,1,1,0
64,1,1,113.35,7222.75,0,1.77109375,0,0,0,0
46,1,0,80.0,3769.7,0,1.7391304347826086,1,0,1,0
52,1,3,80.95,4233.95,0,1.5567307692307693,1,0,1,0
67,1,3,24.9,1680.25,0,0.371641791044776,0,0,1,1
67,1,0,54.9,3725.5,0,0.8194029850746268,0,0,0,0
5,1,0,75.55,413.65,1,15.11,0,0,0,0
71,1,3,109.25,7707.7,0,1.5387323943661972,0,0,0,0
9,1,0,77.65,714.15,1,8.627777777777778,1,0,1,0
26,1,0,95.0,2497.2,1,3.6538461538461537,0,0,0,0
71,1,1,116.3,8309.55,0,1.6380281690140843,1,0,1,0
32,1,0,19.9,601.55,0,0.621875,1,0,1,0
2,1,0,70.35,139.25,0,35.175,0,0,0,0
71,1,3,25.6,1888.25,0,0.3605633802816901,0,1,1,0
