tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_TotalCharges_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year
17,1,70.8,1207.0,0,0.0586578293289146,0,0,0,0,0,0,0
10,1,60.2,563.5,0,0.1068322981366459,0,0,1,1,0,0,0
15,1,55.2,864.55,0,0.0638482447516048,0,1,1,0,1,1,0
40,0,55.8,2109.35,1,0.0264536468580368,0,0,0,0,0,0,0
13,1,54.15,701.05,0,0.0772412809357392,1,0,1,0,1,1,0
29,1,80.15,2265.25,1,0.0353824081227237,1,0,1,0,0,0,0
3,1,75.5,220.6,1,0.342248413417951,0,0,0,0,0,0,0
58,1,100.4,5749.8,0,0.0174614769209363,1,0,1,0,0,0,0
45,1,62.55,2796.45,0,0.0223676446923778,0,1,1,0,1,1,0
72,1,70.45,5165.7,0,0.0136380355034167,1,0,1,0,1,0,1
68,1,85.5,5696.6,0,0.0150089527086332,1,0,1,0,1,1,0
1,1,20.2,20.2,1,1.0,1,0,1,0,0,0,0
38,1,54.5,2076.05,0,0.0262517762096288,0,0,0,0,0,0,0
2,1,20.75,44.2,0,0.4694570135746606,0,0,1,1,0,0,0
11,1,20.35,215.25,0,0.0945412311265969,0,0,1,1,0,0,0
20,1,91.0,1859.5,0,0.0489378865286367,1,0,1,0,1,1,0
72,1,104.8,7470.1,0,0.0140292633298081,1,0,1,0,1,0,1
3,1,74.75,229.5,1,0.3257080610021786,0,1,1,0,0,0,0
23,1,104.05,2470.1,1,0.0421238006558438,0,0,1,1,0,0,0
40,1,51.1,2092.9,0,0.0244158822686224,0,0,0,0,0,0,0
62,1,89.8,5629.55,0,0.0159515414198292,1,0,1,0,0,0,0
22,1,20.55,469.85,0,0.0437373629881877,0,0,0,0,0,0,0
11,1,64.05,733.95,0,0.0872675250357653,1,0,1,0,0,0,0
7,1,74.85,485.25,0,0.1542503863987635,0,0,0,0,0,0,0
13,1,96.65,1244.5,1,0.0776617115307352,0,0,0,0,0,0,0
1,1,20.05,20.05,1,1.0,0,0,1,1,0,0,0
39,1,103.45,3994.45,1,0.0258984340772822,0,0,0,0,0,0,0
3,0,25.0,78.25,0,0.3194888178913738,0,0,1,1,0,0,0
58,1,20.3,1131.5,0,0.0179407865665046,0,1,1,0,1,0,1
6,1,26.35,184.05,0,0.1431676174952458,0,0,1,1,0,0,0
1,1,19.9,19.9,1,1.0,0,0,0,0,0,0,0
22,1,54.7,1178.75,0,0.0464050901378579,0,0,1,1,0,0,0
14,0,46.35,667.7,1,0.0694174030253107,0,0,0,0,0,0,0
64,1,90.25,5629.15,0,0.0160326159366867,0,1,1,0,1,1,0
1,1,19.95,19.95,1,1.0,0,0,0,0,0,0,0
6,1,20.65,109.3,0,0.1889295516925892,0,0,1,1,0,0,0
1,1,79.6,79.6,1,1.0,0,0,0,0,0,0,0
39,1,25.45,958.45,0,0.0265532891647973,1,0,1,0,1,1,0
20,1,19.5,403.15,0,0.0483690933895572,0,0,1,1,1,1,0
1,1,75.9,75.9,1,1.0,0,0,0,0,0,0,0
1,1,76.2,76.2,1,1.0,0,0,0,0,0,0,0
64,1,66.15,4392.5,0,0.0150597609561753,0,1,1,0,1,1,0
1,1,19.25,19.25,1,1.0,0,0,1,1,0,0,0
46,1,69.1,3168.0,0,0.0218118686868686,0,1,1,0,0,0,0
28,0,39.1,1096.6,0,0.0356556629582345,0,0,0,0,1,1,0
33,1,20.05,669.45,0,0.0299499589215027,0,0,1,1,0,0,0
39,1,59.8,2343.85,0,0.0255135780873349,0,0,0,0,1,1,0
42,1,84.3,3588.4,1,0.023492364284918,0,0,0,0,0,0,0
1,1,48.6,48.6,0,1.0,0,0,0,0,0,0,0
7,1,79.0,522.95,1,0.1510660675016731,0,0,0,0,0,0,0
70,1,105.35,7511.9,0,0.0140244145955084,0,1,1,0,1,0,1
65,1,25.1,1725.0,0,0.0145507246376811,1,0,1,0,1,0,1
1,1,49.75,49.75,0,1.0,0,0,0,0,0,0,0
18,1,94.75,1691.9,0,0.0560021277853301,0,0,0,0,0,0,0
24,1,93.0,2248.05,0,0.0413691866284112,0,0,0,0,0,0,0
63,1,71.9,4479.2,0,0.0160519735667083,1,0,1,0,1,0,1
44,1,77.55,3471.1,0,0.0223416208118463,0,0,1,1,1,1,0
4,1,19.85,63.0,0,0.3150793650793651,0,0,0,0,0,0,0
1,1,70.25,70.25,1,1.0,0,0,0,0,0,0,0
37,1,95.25,3314.15,0,0.0287404010077998,0,0,0,0,0,0,0
10,1,84.6,865.55,1,0.0977413205476286,0,1,1,0,0,0,0
34,0,25.05,852.7,0,0.0293772721942066,1,0,1,0,0,0,0
35,0,53.15,1930.9,0,0.0275260241338236,0,1,1,0,1,1,0
4,1,20.15,91.4,0,0.2204595185995623,0,0,0,0,0,0,0
39,1,101.25,3949.15,0,0.0256384285225934,0,0,0,0,0,0,0
43,1,100.55,4304.0,0,0.0233619888475836,1,0,1,0,1,1,0
17,1,24.1,409.9,1,0.0587948280068309,0,0,1,1,0,0,0
61,1,25.3,1554.9,0,0.0162711428387677,1,0,1,0,1,0,1
49,1,71.8,3472.05,0,0.0206794256995146,0,0,0,0,1,1,0
4,1,19.7,117.8,0,0.1672325976230899,0,0,1,1,1,1,0
64,0,49.85,3210.35,0,0.0155279019421558,0,0,0,0,1,0,1
3,1,69.6,207.4,0,0.3355834136933461,0,0,1,1,0,0,0
1,1,19.75,19.75,0,1.0,0,0,0,0,0,0,0
40,1,80.8,3132.75,0,0.0257920357513366,0,0,0,0,1,1,0
1,1,60.0,60.0,1,1.0,0,0,0,0,0,0,0
8,1,86.55,649.65,1,0.1332255830062341,0,0,0,0,0,0,0
1,1,20.85,20.85,1,1.0,0,0,1,1,0,0,0
34,1,64.2,2106.3,0,0.0304799886056117,1,0,1,0,1,1,0
1,0,35.0,35.0,0,1.0,0,0,0,0,0,0,0
39,0,50.75,2011.4,1,0.0252311822611116,0,0,0,0,0,0,0
58,1,105.5,6205.5,1,0.0170010474579002,0,1,1,0,1,1,0
45,1,19.2,903.7,0,0.0212459887130684,0,0,0,0,1,0,1
6,1,85.15,503.6,1,0.1690826052422557,1,0,1,0,0,0,0
43,1,90.65,3882.3,0,0.0233495608273446,0,1,1,0,1,1,0
41,1,20.0,879.8,0,0.0227324391907251,0,0,1,1,1,0,1
5,1,74.65,383.65,0,0.1945783917633259,0,0,0,0,0,0,0
72,0,61.2,4390.25,0,0.0139399806389157,0,1,1,0,1,0,1
4,1,19.95,68.2,0,0.2925219941348973,0,0,1,1,1,1,0
9,1,54.8,452.8,0,0.1210247349823321,0,0,1,1,0,0,0
72,1,73.45,5329.0,0,0.0137830737474197,0,1,1,0,1,0,1
33,1,51.45,1758.9,0,0.0292512365683097,0,0,1,1,1,1,0
72,1,80.45,5737.6,0,0.0140215421081985,1,0,1,0,1,0,1
22,1,54.2,1152.7,1,0.0470200399063069,0,0,0,0,0,0,0
70,1,109.5,7674.55,1,0.0142679375337967,0,0,0,0,1,1,0
21,1,104.4,2157.95,1,0.0483792488241154,0,0,0,0,0,0,0
15,1,85.3,1219.85,0,0.0699266303234004,0,0,0,0,0,0,0
29,1,79.3,2414.55,0,0.0328425586548218,0,0,0,0,0,0,0
15,1,76.5,1155.6,0,0.0661993769470405,1,0,1,0,0,0,0
71,1,105.1,7548.1,1,0.0139240338628264,0,1,1,0,0,0,0
72,1,25.4,1809.35,0,0.0140381905104042,1,0,1,0,1,0,1
19,1,86.85,1564.4,0,0.0555164919457939,0,0,0,0,0,0,0
1,1,19.65,19.65,0,1.0,0,0,1,1,0,0,0
1,1,75.7,75.7,1,1.0,0,0,0,0,0,0,0
2,1,45.55,84.4,0,0.539691943127962,0,0,0,0,0,0,0
11,1,78.1,864.85,0,0.0903046771116378,0,1,1,0,0,0,0
12,1,19.3,228.75,0,0.0843715846994535,0,0,1,1,1,1,0
70,1,110.5,7752.05,0,0.0142542940254513,0,0,0,0,1,0,1
20,1,90.8,1951.0,1,0.0465402357765248,0,0,0,0,0,0,0
23,1,20.3,470.6,0,0.0431364215894602,1,0,1,0,0,0,0
49,1,81.35,4060.9,0,0.0200325051097047,0,1,1,0,1,0,1
4,1,97.95,384.5,1,0.2547464239271781,0,0,0,0,0,0,0
32,1,108.15,3432.9,1,0.0315039762300096,0,1,1,0,0,0,0
2,1,55.3,108.65,0,0.5089737689829728,0,0,0,0,0,0,0
69,0,56.55,3952.65,0,0.0143068574247656,0,1,1,0,1,0,1
6,1,80.5,463.05,1,0.1738473167044595,0,1,1,0,0,0,0
24,1,19.7,494.05,0,0.0398745066288837,0,0,1,1,1,0,1
32,1,104.05,3416.85,0,0.0304520245255132,0,1,1,0,1,1,0
27,1,52.85,1498.65,0,0.0352650718980415,1,0,1,0,1,0,1
27,1,104.3,2867.75,1,0.0363699764623834,1,0,1,0,0,0,0
58,1,80.65,4807.35,0,0.0167763944792869,1,0,1,0,0,0,0
1,1,71.35,71.35,1,1.0,0,0,1,1,0,0,0
18,1,24.65,471.35,0,0.0522965948870266,0,1,1,0,1,0,1
47,1,21.3,1041.8,0,0.0204453829909771,1,0,1,0,1,0,1
70,1,110.2,7689.8,0,0.0143306717990064,0,0,0,0,1,0,1
13,1,89.4,1132.35,1,0.0789508544178037,0,0,0,0,0,0,0
36,1,51.05,1815.0,0,0.0281267217630853,0,1,1,0,0,0,0
67,1,19.8,1311.3,0,0.0150995195607412,0,0,1,1,1,0,1
10,1,19.9,199.45,0,0.0997743795437453,0,0,1,1,0,0,0
19,1,87.3,1637.3,0,0.0533194894032858,0,0,0,0,0,0,0
71,1,19.85,1326.35,0,0.0149658838164888,1,0,1,0,1,0,1
72,1,89.4,6376.55,0,0.014020120598129,0,0,1,1,1,0,1
48,1,20.0,935.9,0,0.0213698044662891,0,0,1,1,1,0,1
1,1,20.05,20.05,0,1.0,0,0,1,1,0,0,0
18,1,83.25,1611.15,0,0.0516711665580486,0,0,0,0,0,0,0
1,1,20.6,20.6,1,1.0,0,0,1,1,0,0,0
67,1,102.9,6989.7,0,0.0147216618739001,1,0,1,0,1,0,1
69,0,39.1,2779.5,0,0.0140672782874617,0,0,1,1,1,0,1
19,1,99.95,1931.75,1,0.0517406496699883,0,0,0,0,0,0,0
72,1,114.5,8331.95,0,0.0137422812186823,0,0,1,1,1,0,1
38,1,20.2,735.9,0,0.0274493817094713,0,0,1,1,1,0,1
40,1,55.8,2283.3,0,0.0244383129680725,0,0,0,0,1,1,0
61,1,24.2,1445.2,0,0.0167450871851646,0,0,1,1,1,0,1
10,1,81.0,818.05,1,0.0990159525701363,0,1,1,0,0,0,0
32,1,72.8,2333.05,0,0.0312037890315252,0,1,1,0,1,1,0
21,1,99.85,1992.55,0,0.0501116659556849,0,1,1,0,0,0,0
59,1,99.5,5890.0,0,0.0168930390492359,0,0,0,0,1,1,0
13,1,70.15,916.75,1,0.0765203163348786,0,0,0,0,0,0,0
47,1,20.25,1029.8,0,0.0196640124295979,0,1,1,0,1,0,1
69,1,26.0,1796.55,0,0.0144721827948011,1,0,1,0,1,0,1
2,1,19.9,33.7,0,0.5905044510385756,0,1,1,0,0,0,0
22,1,19.05,454.05,0,0.0419557317476048,1,0,1,0,0,0,0
15,1,96.5,1392.25,0,0.0693122643203447,0,0,0,0,0,0,0
53,1,19.85,1049.6,0,0.0189119664634146,0,1,1,0,1,0,1
28,1,25.7,734.6,0,0.034985025864416,0,0,1,1,0,0,0
22,1,20.3,475.1,0,0.0427278467691012,0,0,1,1,1,1,0
1,1,70.15,70.15,1,1.0,0,0,1,1,0,0,0
16,1,91.55,1540.05,0,0.0594461218791597,0,0,0,0,0,0,0
48,0,39.4,1978.65,0,0.0199125666489778,0,0,1,1,1,0,1
30,1,105.7,3181.8,0,0.0332201898296561,1,0,1,0,0,0,0
3,1,70.25,229.7,0,0.3058336961253809,0,0,0,0,0,0,0
57,1,93.75,5625.55,0,0.016665037196363,0,0,0,0,1,0,1
68,1,96.55,6581.9,1,0.0146690165453744,0,1,1,0,1,1,0
23,1,60.0,1347.15,0,0.0445384701035519,1,0,1,0,1,1,0
65,1,59.8,3808.2,0,0.0157029567774801,0,1,1,0,1,0,1
44,1,90.65,3974.15,0,0.0228099090371526,1,0,1,0,1,1,0
71,1,109.0,7661.8,0,0.0142264219896107,1,0,1,0,1,0,1
37,1,68.1,2479.25,0,0.0274679842694363,0,1,1,0,1,1,0
12,1,20.4,266.6,0,0.0765191297824456,0,0,1,1,0,0,0
69,1,81.95,5601.4,0,0.0146302710036776,1,0,1,0,1,0,1
35,1,60.55,1982.6,0,0.0305407041258952,0,0,0,0,0,0,0
5,1,65.6,339.9,0,0.1929979405707561,1,0,1,0,0,0,0
58,1,82.5,4828.05,0,0.017087644079908,1,0,1,0,1,0,1
72,1,82.3,5980.55,0,0.0137612761368101,1,0,1,0,1,0,1
72,1,68.15,4808.7,0,0.0141722295006966,0,0,1,1,1,0,1
1,1,20.3,20.3,0,1.0,0,1,1,0,0,0,0
39,1,95.55,3692.85,1,0.0258743247085584,0,0,0,0,1,1,0
53,1,20.2,1068.15,0,0.0189112016102607,0,1,1,0,1,1,0
27,1,89.2,2383.6,0,0.0374223863064272,0,0,0,0,0,0,0
1,1,69.65,69.65,1,1.0,0,0,0,0,0,0,0
1,1,89.3,89.3,1,1.0,0,0,0,0,0,0,0
18,1,74.8,1438.05,0,0.0520148812628211,0,0,0,0,0,0,0
46,1,20.2,917.45,0,0.0220175486402528,0,0,1,1,1,0,1
72,1,84.4,6096.45,0,0.0138441223991011,0,1,1,0,1,0,1
36,1,87.55,3078.1,1,0.0284428706019947,0,0,0,0,0,0,0
4,0,25.15,99.95,0,0.2516258129064532,0,0,0,0,0,0,0
25,1,19.8,475.2,0,0.0416666666666666,0,1,1,0,1,0,1
40,0,50.85,2036.55,0,0.0249686970612064,0,0,0,0,0,0,0
63,1,102.4,6444.05,0,0.0158906277884249,0,0,0,0,0,0,0
15,1,96.3,1426.75,1,0.0674960574732784,0,0,1,1,0,0,0
14,1,55.5,767.55,0,0.0723079929646277,0,1,1,0,0,0,0
72,1,109.75,7932.5,0,0.013835486920895,1,0,1,0,1,0,1
39,1,106.4,4040.65,0,0.0263323970153316,0,0,0,0,0,0,0
47,0,60.0,2768.65,0,0.0216712116013219,0,1,1,0,1,0,1
19,1,88.8,1672.35,0,0.0530989326396986,0,1,1,0,0,0,0
5,1,85.2,474.8,1,0.1794439764111204,0,0,0,0,0,0,0
13,0,35.1,446.1,1,0.0786819098856758,0,0,0,0,0,0,0
17,1,80.05,1345.65,0,0.0594879797867201,1,0,1,0,0,0,0
34,1,75.55,2425.4,0,0.0311495011132184,0,0,0,0,0,0,0
42,1,49.55,2077.95,0,0.0238456170745205,0,0,0,0,0,0,0
5,1,81.3,416.3,1,0.1952918568340139,0,0,0,0,0,0,0
71,1,23.9,1663.5,0,0.0143672978659452,0,1,1,0,1,0,1
19,1,66.4,1286.05,0,0.0516309630263209,1,0,1,0,0,0,0
2,1,19.6,35.85,1,0.5467224546722455,0,0,0,0,0,0,0
57,1,18.8,1094.35,0,0.0171791474391191,0,1,1,0,1,0,1
72,1,108.4,7719.5,0,0.0140423602564932,0,0,0,0,1,0,1
6,1,85.95,514.6,0,0.167022930431403,0,0,1,1,0,0,0
17,1,85.45,1451.6,1,0.0588660788095894,0,0,0,0,0,0,0
61,1,80.9,4932.5,0,0.0164014191586416,1,0,1,0,1,0,1
1,1,71.0,71.0,1,1.0,0,0,0,0,0,0,0
48,1,111.8,5443.65,0,0.0205376907038476,0,1,1,0,1,0,1
16,1,20.6,330.25,0,0.0623769871309613,0,1,1,0,0,0,0
9,1,85.05,746.5,1,0.1139316811788345,0,0,0,0,0,0,0
3,1,44.6,122.7,0,0.3634881825590872,0,0,0,0,0,0,0
1,1,44.4,44.4,1,1.0,0,0,0,0,0,0,0
65,1,105.1,6631.85,0,0.0158477649524642,0,1,1,0,1,0,1
70,1,115.15,8250.0,0,0.0139575757575757,0,1,1,0,1,0,1
60,1,59.8,3561.15,0,0.0167923283209075,0,0,1,1,1,1,0
69,1,26.3,1763.55,0,0.01491310141476,0,0,0,0,1,1,0
35,1,70.55,2419.0,0,0.0291649441918148,0,0,0,0,0,0,0
22,1,20.05,470.2,0,0.0426414291790727,0,0,1,1,0,0,0
66,1,79.85,5234.95,0,0.0152532497922616,1,0,1,0,1,0,1
1,1,70.3,70.3,1,1.0,0,0,0,0,0,0,0
1,1,79.35,79.35,1,1.0,1,0,1,0,0,0,0
34,1,90.05,3097.0,0,0.0290765256700032,0,1,1,0,0,0,0
72,1,24.45,1709.1,0,0.014305774969282,1,0,1,0,1,0,1
31,0,59.95,1848.8,0,0.0324264387710947,0,0,0,0,1,1,0
30,1,25.35,723.3,0,0.0350476980506014,1,0,1,0,1,1,0
9,1,90.8,809.75,1,0.1121333744983019,1,0,1,0,0,0,0
20,1,70.45,1470.95,1,0.0478942180223665,0,0,0,0,0,0,0
19,0,34.3,577.15,0,0.0594299575500303,0,1,1,0,0,0,0
65,1,105.05,6914.95,0,0.0151917222828798,0,0,0,0,0,0,0
30,1,19.3,602.9,0,0.0320119422789849,0,0,1,1,1,0,1
6,1,19.15,124.4,0,0.1539389067524115,0,0,1,1,1,1,0
2,0,51.4,96.8,0,0.53099173553719,0,0,0,0,0,0,0
53,1,71.85,3827.9,0,0.0187700828130306,0,0,0,0,0,0,0
7,1,75.4,533.05,0,0.1414501453897383,0,0,0,0,0,0,0
61,1,49.7,2961.4,0,0.0167826028229891,1,0,1,0,1,1,0
70,0,45.25,3264.45,1,0.0138614467980823,0,0,0,0,1,1,0
13,1,78.75,995.35,0,0.0791178982267544,0,0,0,0,0,0,0
35,1,81.6,2815.25,0,0.0289849924518248,1,0,1,0,1,1,0
2,1,70.4,154.8,0,0.4547803617571059,0,1,1,0,0,0,0
3,1,75.8,246.3,1,0.3077547706049532,0,0,0,0,0,0,0
3,1,76.1,257.6,0,0.295419254658385,0,0,0,0,0,0,0
62,1,94.0,5757.2,0,0.0163273813659417,1,0,1,0,1,1,0
72,1,103.95,7517.7,0,0.0138273674129055,0,1,1,0,1,0,1
63,1,19.95,1234.8,0,0.016156462585034,1,0,1,0,1,0,1
20,1,71.3,1389.2,1,0.0513245033112582,0,1,1,0,0,0,0
35,1,110.8,3836.3,0,0.028881995672914,1,0,1,0,1,1,0
21,1,69.1,1474.75,1,0.0468553992202068,0,0,0,0,0,0,0
62,1,96.1,6001.45,0,0.016012796907414,0,0,0,0,1,1,0
15,1,48.8,720.1,0,0.067768365504791,0,0,1,1,0,0,0
55,1,50.55,2832.75,0,0.0178448504103786,0,1,1,0,0,0,0
11,1,44.65,472.25,0,0.0945473795659078,0,0,1,1,0,0,0
17,1,88.25,1460.65,1,0.0604183069181528,0,0,0,0,0,0,0
61,1,19.45,1336.35,0,0.0145545702847307,1,0,1,0,1,1,0
71,1,89.3,6388.65,0,0.0139779139567827,0,1,1,0,1,0,1
2,1,70.0,153.05,1,0.4573668735707284,1,0,1,0,0,0,0
35,1,19.25,677.9,0,0.0283965186605694,0,0,1,1,1,0,1
17,1,70.5,1165.6,0,0.0604838709677419,1,0,1,0,0,0,0
21,1,97.35,2119.5,1,0.0459306440198159,0,0,0,0,0,0,0
47,1,19.65,921.55,0,0.0213227714177201,1,0,1,0,1,0,1
3,1,20.85,72.0,0,0.2895833333333333,0,0,1,1,0,0,0
3,1,19.65,68.35,0,0.2874908558888076,0,0,1,1,0,0,0
44,1,19.35,847.25,0,0.0228385954558866,0,1,1,0,1,0,1
1,1,44.0,44.0,0,1.0,0,0,1,1,0,0,0
44,1,94.4,4295.35,0,0.0219772544728601,0,0,0,0,1,1,0
5,1,25.9,135.0,1,0.1918518518518518,1,0,1,0,0,0,0
24,1,55.65,1400.55,1,0.0397343900610474,1,0,1,0,0,0,0
1,1,69.65,69.65,1,1.0,0,0,0,0,0,0,0
18,1,75.4,1380.4,0,0.0546218487394958,0,0,0,0,0,0,0
10,1,100.6,1060.2,1,0.094887757026976,0,0,0,0,0,0,0
65,1,71.0,4386.2,0,0.0161871323697049,1,0,1,0,1,0,1
1,1,86.0,86.0,1,1.0,0,0,0,0,0,0,0
53,1,106.95,5785.5,1,0.0184858698470313,0,1,1,0,1,1,0
3,1,21.2,52.05,0,0.4073006724303554,0,0,1,1,1,1,0
33,1,61.05,2018.4,0,0.0302467300832342,0,0,1,1,1,0,1
3,0,29.6,79.45,1,0.3725613593455003,0,0,0,0,0,0,0
34,1,79.95,2727.3,0,0.0293147068529314,1,0,1,0,1,1,0
14,1,19.7,263.65,0,0.0747202730893229,0,0,1,1,1,0,1
13,1,20.3,275.4,0,0.0737109658678286,0,0,1,1,0,0,0
46,0,59.9,2816.65,1,0.0212663980260238,1,0,1,0,1,1,0
23,1,24.35,538.5,0,0.0452181987000928,0,0,1,1,1,1,0
47,1,19.75,948.9,0,0.0208135736115502,0,0,1,1,1,0,1
17,1,50.3,846.8,0,0.0594000944733112,0,0,1,1,0,0,0
49,1,95.6,4783.5,1,0.0199853663635413,0,0,0,0,0,0,0
59,0,50.25,2997.45,0,0.0167642496121703,0,0,0,0,0,0,0
69,1,85.35,5897.4,0,0.0144724793977006,0,1,1,0,1,0,1
11,0,41.6,470.6,1,0.0883977900552486,0,0,0,0,1,1,0
10,1,51.65,524.5,0,0.0984747378455672,0,0,1,1,0,0,0
12,1,24.0,269.65,0,0.0890042647876877,1,0,1,0,1,0,1
45,1,100.85,4740.0,1,0.0212763713080168,0,1,1,0,0,0,0
39,1,59.85,2341.5,0,0.0255605381165919,0,0,1,1,0,0,0
71,1,25.45,1789.65,0,0.0142206576704942,0,1,1,0,1,0,1
71,1,23.9,1626.4,0,0.0146950319724545,0,1,1,0,1,0,1
33,1,24.15,800.3,0,0.0301761839310258,0,1,1,0,1,1,0
67,1,75.7,5060.85,0,0.0149579616072398,0,0,1,1,0,0,0
37,0,40.2,1448.8,1,0.0277471010491441,1,0,1,0,0,0,0
49,1,84.5,4254.85,1,0.0198596895307707,0,0,0,0,0,0,0
9,1,50.85,466.6,0,0.1089798542648949,0,0,1,1,0,0,0
52,1,91.6,4627.8,0,0.0197934223605168,0,1,1,0,1,0,1
70,1,98.9,6838.6,0,0.0144620243909572,0,0,0,0,1,1,0
1,1,85.0,85.0,0,1.0,0,0,0,0,0,0,0
14,1,78.95,1101.85,1,0.0716522212642374,0,0,0,0,0,0,0
1,1,44.3,44.3,0,1.0,0,0,1,1,0,0,0
1,1,20.2,20.2,1,1.0,0,0,1,1,0,0,0
52,1,80.2,4297.6,0,0.0186615785554728,0,0,1,1,1,1,0
6,1,60.9,414.1,0,0.1470659261048056,0,0,1,1,0,0,0
7,0,34.2,256.6,0,0.1332813717848792,0,0,1,1,0,0,0
47,1,85.2,3969.35,1,0.0214644715129681,1,0,1,0,0,0,0
26,1,87.15,2274.1,0,0.0383228529967899,0,1,1,0,1,1,0
25,1,54.3,1296.8,0,0.0418723010487353,0,0,0,0,0,0,0
69,1,19.1,1268.85,0,0.0150530007487094,0,0,1,1,1,0,1
72,1,112.75,8192.6,0,0.0137624197446476,0,1,1,0,1,0,1
4,1,19.95,59.25,0,0.3367088607594936,0,0,1,1,0,0,0
59,1,19.5,1147.85,0,0.0169882824410855,0,0,1,1,1,0,1
67,1,65.55,4361.55,0,0.0150290607696805,1,0,1,0,1,0,1
26,1,78.8,2006.1,0,0.0392801954040177,0,0,0,0,0,0,0
27,1,78.2,2078.95,0,0.0376151422593136,0,0,1,1,1,1,0
72,1,105.25,7609.75,0,0.0138309405696639,1,0,1,0,1,0,1
6,1,89.25,487.05,0,0.1832460732984293,0,0,0,0,0,0,0
62,1,20.65,1218.45,0,0.0169477615002667,0,1,1,0,1,0,1
20,1,68.7,1416.2,0,0.0485100974438638,0,0,0,0,1,1,0
6,1,78.65,483.3,0,0.1627353610593834,0,1,1,0,0,0,0
51,1,24.75,1234.6,0,0.0200469787785517,0,0,1,1,1,0,1
61,1,19.75,1311.6,0,0.0150579444952729,0,1,1,0,1,0,1
62,1,89.1,5618.3,0,0.0158588896997312,0,0,0,0,0,0,0
72,1,84.7,6185.15,0,0.0136940898765591,1,0,1,0,1,0,1
13,1,98.0,1237.85,1,0.0791695278103162,0,0,0,0,0,0,0
5,1,94.45,498.1,1,0.1896205581208592,0,0,0,0,0,0,0
3,1,105.0,294.45,1,0.3565970453387672,0,0,0,0,0,0,0
26,1,93.85,2381.55,1,0.0394071088156872,0,0,0,0,0,0,0
13,1,59.9,788.35,0,0.0759814803069702,0,0,0,0,0,0,0
38,1,19.95,756.4,0,0.0263749338974087,0,0,1,1,1,0,1
8,1,84.0,613.4,1,0.136941636778611,0,0,0,0,0,0,0
34,1,108.9,3625.2,0,0.0300397219463753,0,0,0,0,0,0,0
18,0,33.6,550.35,0,0.0610520577814118,0,0,1,1,0,0,0
56,1,85.85,4793.8,0,0.0179085485418665,0,0,1,1,1,1,0
36,0,34.85,1267.2,0,0.0275015782828282,1,0,1,0,0,0,0
9,0,48.75,442.2,1,0.1102442333785617,0,0,0,0,0,0,0
1,1,84.85,84.85,1,1.0,0,0,0,0,0,0,0
12,1,56.65,654.85,1,0.0865083606932885,0,0,1,1,0,0,0
57,1,95.3,5567.45,0,0.0171173517499034,0,1,1,0,0,0,0
42,1,73.9,3160.55,1,0.0233820062963724,0,1,1,0,1,1,0
33,1,24.5,740.3,1,0.0330946913413481,0,0,1,1,1,0,1
70,1,84.6,5706.2,0,0.0148259787599453,1,0,1,0,1,0,1
68,0,44.95,3085.35,0,0.0145688495632586,0,0,0,0,0,0,0
1,0,24.7,24.7,0,1.0,0,0,0,0,0,0,0
37,1,100.3,3541.4,0,0.0283221324899757,0,1,1,0,0,0,0
4,1,25.45,84.2,0,0.3022565320665083,0,0,1,1,0,0,0
1,1,50.7,50.7,0,1.0,0,0,1,1,0,0,0
20,0,55.0,1165.55,0,0.0471880228218437,0,1,1,0,0,0,0
72,1,68.4,4855.35,0,0.0140875529055577,1,0,1,0,1,0,1
31,1,89.9,2806.9,1,0.0320282161815526,0,0,0,0,0,0,0
18,1,78.55,1422.65,1,0.055213861455734,0,0,0,0,0,0,0
11,1,55.05,608.15,0,0.090520430814766,1,0,1,0,0,0,0
33,1,19.8,641.35,0,0.0308723785764403,0,1,1,0,1,0,1
62,1,84.45,4959.15,0,0.0170291279755603,0,0,0,0,1,1,0
1,0,35.9,35.9,0,1.0,0,0,1,1,0,0,0
16,1,80.75,1321.3,0,0.0611140543404223,1,0,1,0,0,0,0
22,1,78.65,1663.75,0,0.0472727272727272,0,0,1,1,1,1,0
49,1,61.75,3024.15,0,0.0204189606997007,1,0,1,0,0,0,0
36,1,63.7,2188.5,0,0.029106694082705,0,1,1,0,1,1,0
42,1,99.45,4138.05,1,0.0240330590495523,0,0,0,0,0,0,0
4,0,25.2,102.5,1,0.2458536585365853,1,0,1,0,0,0,0
12,1,74.05,872.65,1,0.0848564716667621,0,0,1,1,1,1,0
31,1,87.6,2724.25,0,0.0321556391667431,0,0,0,0,0,0,0
5,1,89.15,413.25,0,0.2157289776164549,0,0,0,0,0,0,0
66,1,20.0,1374.2,0,0.014553922282055,0,1,1,0,1,0,1
15,1,55.0,757.1,1,0.0726456214502707,0,1,1,0,0,0,0
64,1,104.4,6692.65,0,0.0155992021097771,1,0,1,0,1,0,1
10,1,20.05,218.5,0,0.0917620137299771,0,1,1,0,0,0,0
7,1,89.75,608.8,1,0.1474211563731931,0,0,0,0,0,0,0
29,0,34.3,1004.75,0,0.0341378452351331,0,0,0,0,0,0,0
57,1,20.65,1125.6,0,0.0183457711442786,1,0,1,0,1,0,1
46,1,84.25,3847.6,0,0.0218967668156773,0,0,1,1,0,0,0
